Symbol,Observations,Average_Close,Close_Volatility,Min_Close,Max_Close,Average_Volume,Median_Volume,Quality_Score
CHAMBLFERT.NS,1600,354.97900007724763,131.4026531867937,98.69999694824219,726.6500244140625,1908631.06,1277303.0,100
CHAVDA.NS,669,126.13161432012492,28.620618621120713,78.05000305175781,200.39999389648438,107346.78624813154,47000.0,100
CHEMBOND.NS,1599,291.74136927010045,160.79505406565207,106.72000122070312,696.75,38736.10881801126,16616.0,100
CHEMCON.NS,1410,299.3597799963985,92.64907488563212,125.91999816894531,584.7999877929688,210090.3134751773,69303.5,100
CHEMFAB.NS,1598,390.57528187127525,271.4673269334174,93.1500015258789,1183.5,28067.34480600751,11637.5,100
CHEMPLASTS.NS,1191,450.8223592019902,99.30621577230366,196.08999633789062,802.5,308838.4853064652,131922.0,100
CHENNPETRO.NS,1600,437.9883750247955,337.982028098319,47.95000076293945,1226.4000244140625,1664966.988125,916488.0,100
CHEVIOT.NS,987,1208.2625645228795,134.10413745321756,904.4000244140625,1569.800048828125,5221.063829787234,2308.0,100
CHOICEIN.NS,1034,393.47584602311684,251.1964517617043,75.0875015258789,850.2999877929688,622552.2620889748,463675.5,100
CHOLAFIN.NS,1600,936.7354999780655,479.82644071186957,122.0999984741211,1805.4000244140625,3165278.094375,1850203.0,100
CHOLAHLDNG.NS,1600,1001.2458128166198,534.1921997547092,228.35000610351562,2166.0,185206.47625,113310.5,100
CIEINDIA.NS,1598,336.65869846511094,146.04720249675063,61.650001525878906,619.0,523041.38172715897,256802.0,100
CIFL.NS,288,33.26111110051473,4.80477630321614,20.739999771118164,43.25,465534.27777777775,223240.5,100
CINELINE.NS,1599,88.5257911097638,36.43085148883602,17.549999237060547,169.64999389648438,92629.84115071919,32599.0,100
CINEVISTA.NS,1599,13.836566590308546,4.55396030063868,3.8499999046325684,24.450000762939453,61780.86178861788,25035.0,100
CIPLA.NS,1600,1118.9581888198852,320.9320597718452,374.70001220703125,1680.5,3002828.67625,1803840.0,100
CLEAN.NS,1215,1449.4133310325842,376.2708986152428,656.4000244140625,2661.85009765625,254971.48888888888,122569.0,100
CLEDUCATE.NS,1598,61.49486224284309,31.618733004638038,7.662499904632568,128.17999267578125,147742.94305381726,73473.5,100
CLSEL.NS,1260,207.66174599178254,83.28619956501265,84.25,428.3500061035156,187206.22063492064,86196.0,100
CLSL.NS,686,48.195262419586626,5.460574326597663,36.79999923706055,66.75,28373.177842565598,14000.0,100
CMNL.NS,839,102.28623360871416,36.757520201742494,40.099998474121094,175.14999389648438,61339.094159713946,27000.0,100
CMRSL.NS,908,123.87389846415246,52.599933135658866,52.45000076293945,351.3999938964844,5718.942731277533,2400.0,100
CMSINFO.NS,1102,371.8558979899827,93.62810775275138,216.25,605.2000122070312,778014.888384755,443350.5,100
CNL.NS,1598,493.8635788775505,263.3982958253868,69.80000305175781,1049.25,34632.88861076345,15071.5,100
COALINDIA.NS,1600,277.6377811765671,127.17271064111016,110.55000305175781,540.4000244140625,11562914.12875,8841289.0,100
COASTCORP.NS,1158,50.7689894015719,10.55621194826958,30.56999969482422,97.29938507080078,227209.39810017272,116655.0,100
COCHINSHIP.NS,1600,746.2235779047012,714.6226274121208,108.0,2863.60009765625,2220119.81125,873996.0,100
COFFEEDAY.NS,1599,38.28440282283685,12.21592992116098,14.949999809265137,80.4000015258789,2452558.8849280803,1032788.0,100
COFORGE.NS,1600,1016.3170815181733,451.84409708540517,172.83999633789062,1977.9000244140625,2645408.26875,1853725.0,100
COHANCE.NS,1553,602.394316949003,275.7190497697635,95.42500305175781,1334.199951171875,597620.9259497747,263287.0,100
COLPAL.NS,1600,1961.5824657440185,572.8089769405764,1095.0,3838.10009765625,509107.1225,397666.0,100
COMMITTED.NS,654,151.8818043291751,85.18705546713268,48.650001525878906,300.25,24769.41896024465,6400.0,85
COMPINFO.NS,1598,12.894790610659854,9.849795918696543,0.9100000262260437,43.70901107788086,352947.45807259076,132348.0,100
COMPUSOFT.NS,1599,18.89873046901839,7.866096233446263,3.4000000953674316,43.599998474121094,154087.21951219512,70034.0,100
COMSYN.NS,592,107.6091047042125,38.24922826375035,55.08000183105469,192.58999633789062,114521.6081081081,44851.5,100
CONCOR.NS,1600,637.2005624008178,171.0038910578908,279.3500061035156,1174.25,1894146.5425,1377852.0,100
CONCORDBIO.NS,698,1543.4103133849223,326.46192018912444,942.7999877929688,2601.10009765625,260257.0859598854,101143.5,100
CONFIPET.NS,1397,65.20200428181063,18.32553820519629,25.200000762939453,114.5999984741211,1526073.2798854688,797746.0,100
CONS.NS,955,94.7347033046303,30.222785595807267,10.609999656677246,137.14999389648438,14622.679581151833,1789.0,100
CONSOFINVT.NS,1598,145.19982487507846,70.93603464511378,19.600000381469727,332.0,24969.80475594493,7552.0,100
CONSUMER.NS,363,11.326715684790914,0.6641953969399585,9.720000267028809,12.4399995803833,196040.92837465566,129095.0,100
CONTI.NS,1596,19.77164770427503,12.525944970185801,5.25,68.25,17265.151002506267,3333.0,100
CONTROLPR.NS,1598,538.0570087934167,235.85454304778324,159.8000030517578,1057.9000244140625,37592.056946182725,20236.5,100
COOLCAPS.NS,1032,377.6573177548342,264.54709573746266,21.149999618530273,913.2999877929688,60984.68410852713,9000.0,100
CORALFINAC.NS,1599,36.984246389354446,11.982818943865027,9.600000381469727,72.20999908447266,88876.80800500313,26695.0,100
CORDSCABLE.NS,1599,108.53237019813828,66.56451257144444,23.299999237060547,269.760009765625,90345.98248905566,37007.0,100
COROMANDEL.NS,1600,1237.7630609130858,568.0535469469677,482.0,2691.39990234375,483340.024375,370738.5,100
COSMOFIRST.NS,1599,684.3696375614855,276.86178734783255,128.1999969482422,1377.6666259765625,132087.60412757975,75036.0,100
COUNCODOS.NS,1598,4.538986235633213,1.8897063808229326,0.75,11.920000076293945,128281.1282853567,59752.5,100
CPCAP.NS,1599,196.888893108356,109.06851313612918,75.4000015258789,538.9000244140625,66141.5622263915,26755.0,100
CPS.NS,680,622.2997791739072,281.2592328135054,250.0,1306.199951171875,4829.338235294118,1800.0,100
CRAFTSMAN.NS,1290,4308.246510586997,1876.816441376017,1273.199951171875,9337.0,59909.92248062015,33386.0,100
CRAYONS.NS,747,100.62664000831614,54.728141508713755,24.200000762939453,243.0,53080.32128514056,19000.0,90
CREATIVEYE.NS,1598,4.74326033049143,1.9807313445800798,1.2000000476837158,11.34000015258789,14196.30538172716,4453.5,75
CREDITACC.NS,1600,1009.3032500076293,324.38167330990666,314.1000061035156,1763.5,413686.898125,174155.5,100
CREST.NS,1598,241.0469023617397,135.4897921892507,47.75,588.4500122070312,36535.48560700876,10894.0,100
CRISIL.NS,1600,3489.3584648132323,1217.302544196703,1155.949951171875,6653.10009765625,53027.949375,33524.5,100
CROMPTON.NS,1600,337.7096310997009,69.95957372734134,189.0500030517578,492.20001220703125,2327764.14625,1729993.5,100
CROWN.NS,1597,86.20092050239452,82.56095273704382,7.980000019073486,310.05999755859375,18899.966186599875,8102.0,100
CSBBANK.NS,1600,291.0052187776566,80.10235527860574,99.69999694824219,557.4500122070312,449642.870625,261784.0,100
CSLFINANCE.NS,962,317.3476716674043,79.90077602913654,193.6999969482422,522.0499877929688,49649.088357588356,24749.0,100
CTE.NS,1598,56.14511888107758,25.660957907266138,12.100000381469727,144.42999267578125,63738.62765957447,21936.0,100
CUB.NS,1600,127.5647609615326,31.13476875655928,82.76249694824219,226.3125,4078645.48625,2953612.0,100
CUBEXTUB.NS,1599,52.881413406696524,35.87941104209964,8.550000190734863,134.02999877929688,59893.577235772354,19653.0,100
CUMMINSIND.NS,1600,2043.753811378479,1424.9962889400088,287.1499938964844,6027.5,883023.126875,615344.5,100
CUPID.NS,1600,16.65718061104417,27.85286468410439,1.2580000162124634,164.88999938964844,12835913.019375,5656737.5,100
CURAA.NS,1596,51.759141651908855,50.37806330392392,24.610000610351562,337.0,112.65538847117794,0.0,90
CYBERMEDIA.NS,1597,16.017698336035743,8.514639101018677,2.0,46.400001525878906,44667.55040701315,12213.0,100
CYBERTECH.NS,1599,154.37065052583563,511.44750116576586,24.350000381469727,20505.0,204127.2276422764,63890.0,100
CYIENT.NS,1600,1098.672499628067,521.4556387739437,188.39999389648438,2388.10009765625,486029.96875,306572.0,100
CYIENTDLM.NS,726,554.3362258196534,141.2381820032648,272.29998779296875,869.7999877929688,466970.98484848486,214529.0,100
DABUR.NS,1600,532.5458126831055,47.445526157884274,396.04998779296875,667.5499877929688,2462336.59,2023264.0,100
DALBHARAT.NS,1599,1707.0456185880641,487.1995706429564,408.8999938964844,2476.199951171875,301867.24077548465,234318.0,100
DALMIASUG.NS,1598,330.7211829341845,117.82201167818239,39.849998474121094,571.0,221559.14455569463,109890.0,100
DAMCAPITAL.NS,365,220.6361370556975,55.274502538924615,121.4800033569336,415.1000061035156,1294419.909589041,608371.0,100
DAMODARIND.NS,1599,40.517542237263314,11.905829487582062,17.299999237060547,75.55000305175781,35214.5397123202,14848.0,100
DANGEE.NS,1597,10.509947686920931,6.058678658112735,2.5999999046325684,29.93666648864746,449956.39448966814,137706.0,100
DATAMATICS.NS,1600,427.1925311434269,259.83074806412776,29.649999618530273,1083.800048828125,271436.330625,123989.0,100
DATAPATTNS.NS,1107,2073.230442836248,871.8449865776125,585.3499755859375,4558.5,527569.495031617,234908.0,100
DAVANGERE.NS,591,5.5796483773265395,2.2224726036771894,3.0899999141693115,10.960000038146973,8639649.854483925,3710239.0,100
DBCORP.NS,1599,174.82720464166064,91.44989413506288,59.349998474121094,394.20001220703125,313591.8442776735,155789.0,100
DBEIL.NS,403,131.2978658841798,34.66450771429003,53.650001525878906,204.3000030517578,238221.53101736974,71574.0,100
DBL.NS,1598,393.33845425487607,124.56202181897656,162.10000610351562,725.4000244140625,619941.9737171464,293070.0,100
DBOL.NS,931,127.22369487610847,36.92914530347094,60.13999938964844,219.4499969482422,185446.64232008593,123845.0,100
DBREALTY.NS,1600,101.74965632915497,73.24265243260915,3.799999952316284,282.70001220703125,1715568.104375,773926.5,100
DBSTOCKBRO.NS,1598,25.75396122860819,12.574777627415855,6.650000095367432,67.25,29872.973091364205,7258.0,100
DCAL.NS,1599,173.077786033492,55.580346224290984,48.45000076293945,314.3999938964844,769680.0412757974,428740.0,100
DCBBANK.NS,1600,117.84608139276504,30.68879567119797,60.45000076293945,203.0500030517578,1977059.8725,1336151.5,100
DCG.NS,535,85.84364480704905,28.085484764090747,48.25,167.6999969482422,51685.233644859814,19200.0,100
DCI.NS,1590,147.25671704850106,118.64806049652829,19.5,456.8999938964844,11901.603773584906,4366.5,100
DCM.NS,1598,70.48530029564238,30.86786566298457,12.800000190734863,139.8300018310547,65129.00876095119,25859.5,100
DCMFINSERV.NS,1598,4.318936166461926,2.1825551825799403,0.4000000059604645,12.039999961853027,20274.92991239049,9081.5,85
DCMNVL.NS,1600,154.45756895184516,71.60784884696668,21.450000762939453,386.1000061035156,44284.315625,25037.5,100
DCMSHRIRAM.NS,1599,889.0096307292888,295.08752081688993,193.1999969482422,1442.0999755859375,151854.04127579738,65190.0,100
DCMSRIND.NS,1107,127.95094856186395,56.22702750893009,32.65999984741211,236.63999938964844,243591.60433604335,143271.0,100
DCW.NS,1600,48.425581237077715,22.559416315918277,7.150000095367432,110.27999877929688,2489551.56,1174406.0,100
DCXINDIA.NS,889,268.6658494775555,67.07344946461224,140.10000610351562,444.1000061035156,1210189.2643419572,584603.0,100
DDEVPLSTIK.NS,351,276.70578333319423,31.6008132177318,189.35000610351562,350.70001220703125,170740.9886039886,110377.0,100
DECCANCE.NS,1598,565.0216834745061,191.03050001740058,176.35000610351562,1139.800048828125,42353.365456821026,18713.5,100
DEEDEV.NS,490,296.89224473602917,88.86558372525846,178.35000610351562,723.9500122070312,998429.7204081633,159950.0,100
DEEM.NS,567,72.90317464757848,28.6948166158485,29.649999618530273,209.6999969482422,19890.652557319223,6000.0,100
DEEPAKFERT.NS,1600,693.2706841421127,430.8030790238291,60.60065460205078,1743.5,793819.680625,463387.5,100
DEEPAKNTR.NS,1599,1830.4221711292946,644.4927610220041,324.0,3102.60009765625,648726.8961851157,422618.0,100
DEEPINDS.NS,1273,270.1391401253436,166.75592022918912,17.799999237060547,613.5,299971.39277297724,176798.0,100
DELAPLEX.NS,582,181.93256009813027,56.08782144081168,82.0999984741211,324.45001220703125,22295.876288659794,10800.0,100
DELHIVERY.NS,1006,409.46949338818166,75.3783019257668,240.2899932861328,699.2000122070312,2373626.9552683895,1586044.0,100
DELPHIFX.NS,1599,22.392901121190818,8.976296654586225,6.77133321762085,49.13187026977539,273405.4890556598,52570.0,95
DELTACORP.NS,1600,151.71714997291565,64.49006140175601,49.34000015258789,333.6499938964844,3851560.235,2064688.0,100
DELTAMAGNT.NS,1598,67.45812266759192,26.52759002568659,17.549999237060547,125.69000244140625,19566.94680851064,7022.5,100
DEN.NS,1598,45.09182105344885,13.933533766195975,22.979999542236328,109.5999984741211,1607479.4292866082,803750.5,100
DENEERS.NS,763,232.12391906578293,55.83070965822072,137.1999969482422,357.5,29756.225425950197,10800.0,100
DENORA.NS,1599,814.9597864968096,520.3094040758305,119.25,2256.14990234375,22121.672920575358,10313.0,100
DENTA.NS,342,318.1202344838639,58.38932461231027,224.4499969482422,467.6499938964844,550596.3099415204,205682.5,100
DENTALKART.NS,747,557.5035481893394,104.52027008223395,221.5500030517578,802.9000244140625,32383.534136546186,17250.0,100
DESTINY.NS,1141,57.98842529326965,50.85797345788654,4.649404048919678,179.89999389648438,24514.36634531113,6000.0,95
DEVIT.NS,1599,33.95269541385548,18.27195919177586,5.699999809265137,74.3239974975586,199362.1325828643,70892.0,100
DEVYANI.NS,1196,164.76273430789195,24.74208623987749,94.58999633789062,224.6999969482422,3427254.2282608696,1985077.5,100
DGCONTENT.NS,1598,21.868391749109882,13.170504555213345,3.700000047683716,67.0199966430664,41594.37797246558,17352.5,100
DHAMPURSUG.NS,1600,215.82915009021758,86.70437253374276,67.8499984741211,569.7000122070312,559329.786875,339795.0,100
DHANBANK.NS,1600,22.075334323942663,10.201093540806832,7.599999904632568,56.400001525878906,1891845.845,758423.0,100
DHANLAXMI.NS,370,44.28337830723943,15.11107063772648,22.299999237060547,109.69999694824219,39010.81081081081,10000.0,100
DHANUKA.NS,1598,973.3111386639305,359.49868420785185,298.75,1910.199951171875,72680.79349186482,38465.5,100
DHARMAJ.NS,869,248.5480553349362,54.35525765263163,140.35000610351562,374.95001220703125,152177.03567318758,75666.0,100
DHRUV.NS,1127,69.55625557582148,29.67469570432847,24.540000915527344,160.32000732421875,50403.61401952085,22555.0,95
DHTL.NS,584,95.49366419282678,58.06955764796504,39.349998474121094,278.0,8530.13698630137,1600.0,95
DHUNINV.NS,1598,868.9780675293656,542.4478353809949,112.55000305175781,2588.39990234375,5182.81351689612,1982.5,100
DIACABS.NS,1600,54.87543438121676,59.35925196755562,2.3299999237060547,215.33999633789062,548261.68125,3179.0,100
DIAMINESQ.NS,669,422.12301950497476,119.10046814731909,212.3699951171875,670.2000122070312,14956.762331838565,8038.0,100
DIAMONDYD.NS,1598,844.8787555718452,189.59412880290205,442.95001220703125,1363.5,59986.73153942428,19913.5,100
DICIND.NS,1598,465.81864798382315,111.92278259121588,248.3000030517578,821.0999755859375,6228.826032540675,2814.5,100
DIFFNKG.NS,420,309.68476202828543,42.59248322043059,203.1699981689453,489.69000244140625,225318.92857142858,97347.5,100
DIGIDRIVE.NS,601,34.93133111087336,11.106635959264581,16.850000381469727,98.4000015258789,83222.65224625624,39106.0,100
DIGIKORE.NS,663,264.32797885048984,158.157251755523,50.29999923706055,632.0499877929688,31386.123680241326,12000.0,100
DIGISPICE.NS,1599,27.651444641331572,14.525258792788078,2.9000000953674316,109.25,154114.22514071295,79778.0,100
DIGITIDE.NS,252,146.03043644011967,52.572873241667466,72.86000061035156,267.989990234375,526962.0396825396,278894.0,100
DIGJAMLMTD.NS,1597,92.37792088288252,47.72441048580239,17.25,345.04998779296875,4360.759549154665,1152.0,100
DISHTV.NS,1600,12.29105624191463,5.3702099340960086,1.840000033378601,24.75,14924919.245625,7181397.5,100
DIVGIITTS.NS,802,719.02213121828,156.926345374027,422.6000061035156,1129.800048828125,47128.54613466334,22709.0,100
DIVISLAB.NS,1599,4348.267605913364,1328.351281935509,1805.25,6983.5,609653.3427141964,432124.0,100
DIXON.NS,1600,7057.592560272216,5112.141355039202,636.8099975585938,18940.150390625,425777.464375,320043.5,100
DJML.NS,872,86.58894852979468,34.592286727482445,43.21666717529297,208.36000061035156,67793.94724770643,20838.0,100
DKEGL.NS,1138,65.02605446612688,14.231123835994344,35.900001525878906,99.0,10039.982425307557,3000.0,100
DLF.NS,1600,496.6230001783371,235.6427608762852,120.80000305175781,948.25,6597693.02125,4651193.5,100
DLINKINDIA.NS,1600,279.593437435627,165.7474069746669,53.29999923706055,701.25,384387.3225,167172.0,100
DMART.NS,1600,3702.3161256408694,803.9356945812774,1789.9000244140625,5391.4501953125,518057.411875,379955.5,100
DMCC.NS,1122,307.27574916574406,45.02982038122032,197.55999755859375,455.04998779296875,47602.786096256685,21756.0,100
DNAMEDIA.NS,1599,3.1722076308026472,1.7525714149867466,0.25,8.479999542236328,108812.98436522827,55973.0,100
DODLA.NS,1228,851.2407975585143,318.67854923265367,411.8500061035156,1462.5999755859375,105114.35016286645,35240.0,100
DOLATALGO.NS,1599,77.4010381811928,28.216971587421128,29.75,182.32000732421875,424757.8980612883,196910.0,100
DOLLAR.NS,1599,371.26624770936854,130.953422979039,100.9000015258789,657.25,143172.301438399,76561.0,100
DOLLEX.NS,853,39.21953444352323,5.452648248140559,26.100000381469727,56.0,40929.55803048066,24000.0,100
DOLPHIN.NS,1599,188.66080950497835,217.04302829011738,11.444999694824219,903.5499877929688,19193.79674796748,0.0,100
DOMS.NS,614,2338.212868556914,419.77970162294224,1250.800048828125,3069.0,176761.54234527686,72771.0,100
DONEAR.NS,1599,76.92330199737262,34.327812121131984,20.100000381469727,177.02999877929688,171022.48217636024,60235.0,100
DPABHUSHAN.NS,1598,664.8939616116177,565.0044419187902,47.04999923706055,1854.9000244140625,22462.003754693367,10775.0,100
DPEL.NS,485,205.90288623927796,122.56615229122255,67.9000015258789,535.4500122070312,73794.84536082474,30000.0,90
DPSCLTD.NS,1599,13.689293293299864,3.7424004455678213,4.599999904632568,28.350000381469727,391133.0162601626,118772.0,100
DPWIRES.NS,1598,268.8707263526391,156.01282559911567,39.33124923706055,639.5499877929688,39921.93804755945,15224.5,100
DRCSYSTEMS.NS,1300,16.076636993334844,5.883793204030418,4.50666618347168,34.5,191069.06307692308,53274.5,100
DREAMFOLKS.NS,933,359.63129678544254,175.47448103332405,57.189998626708984,816.4500122070312,341921.9678456592,166808.0,100
DREDGECORP.NS,1600,526.9940622997284,276.1954792427882,125.80000305175781,1438.4000244140625,233460.966875,86829.0,100
DRONE.NS,713,148.5915849479686,84.28731448788383,36.599998474121094,452.25,96559.60729312763,49000.0,100
DRREDDY.NS,1600,1046.0950941848755,198.02852706326794,524.7899780273438,1412.489990234375,3224623.115625,2055050.0,100
DRSDILIP.NS,1597,96.60585466025394,30.425783801319465,52.25,151.10000610351562,2907.4514715090795,0.0,100
DSSL.NS,1599,567.6495315546987,473.7883042113906,13.649999618530273,1895.0999755859375,71642.02001250781,28318.0,100
DTIL.NS,1598,203.1979537553274,53.79789569961275,70.0,375.8666687011719,18440.693366708387,7222.0,100
DTL.NS,484,145.31993780845454,23.241813211820464,93.0,257.04998779296875,13817.355371900827,3600.0,100
DUCOL.NS,836,133.04372010847027,24.594589874712067,90.0999984741211,206.10000610351562,25579.904306220094,13600.0,100
DUCON.NS,1599,8.475120127089252,5.178846775042285,2.2272720336914062,30.399999618530273,529503.2470293933,215836.0,100
DUGLOBAL.NS,1172,44.429149032045956,19.68531255289593,4.520565986633301,86.4000015258789,61655.61006825938,22500.0,100
DURLAX.NS,488,51.12909719592235,12.16600300185949,33.70000076293945,103.55000305175781,80153.36270491804,30000.0,100
DVL.NS,1598,246.85531900284138,112.84645743153199,44.099998474121094,537.0999755859375,59827.447434292866,23721.0,100
DWARKESH.NS,1599,64.33530966381194,28.619301103173314,13.699999809265137,142.9499969482422,1966772.5578486554,1032949.0,100
DYCL.NS,960,261.31926563580834,121.68938530454149,68.30000305175781,530.125,247432.13125,121402.0,100
DYNAMATECH.NS,1599,4216.999878025114,3084.4891117817906,450.04998779296875,12530.0,17837.61851156973,9479.0,100
DYNAMIC.NS,1142,118.61151482052644,99.55251139329657,13.100000381469727,396.45001220703125,41830.99824868651,19000.0,100
DYNPRO.NS,1599,341.75950597747556,130.15240301667959,88.78024291992188,724.6737670898438,62039.383989993745,29820.0,100
E2E.NS,1600,100.5763655962795,127.97279446452775,1.3600000143051147,539.0900268554688,430377.39125,139715.0,100
EASEMYTRIP.NS,1296,17.188146387353356,6.515306996307139,5.3484368324279785,34.20000076293945,41979756.50231481,22073490.0,100
EASTSILK.NS,1598,10.55170213467487,20.94385294903425,0.6000000238418579,94.52999877929688,28040.162703379225,5573.5,85
ECAPINSURE.NS,363,22.450677367281322,2.003441092683946,17.479999542236328,24.950000762939453,83511.13774104683,50246.0,100
ECLERX.NS,1600,977.8348900604248,591.3343006373226,117.8499984741211,2473.5,245114.185,137958.5,100
ECOSMOBLTY.NS,443,250.32618523935702,94.93704095338616,104.83999633789062,589.8499755859375,506768.8216704289,180997.0,100
EDELWEISS.NS,1600,62.25200313091278,33.133258377940685,17.13442039489746,142.0500030517578,5325424.3825,3366694.0,100
EFACTOR.NS,661,217.56074137262064,56.401075408878064,114.75,344.8999938964844,30226.92889561271,12000.0,100
EFFWA.NS,476,234.38130210427676,37.337852176509244,152.0,389.1499938964844,75778.15126050421,27200.0,100
EFORCE.NS,608,57.20115142119558,27.85946970175114,16.399999618530273,143.9499969482422,65398.02631578947,22800.0,100
EICHERMOT.NS,1600,3835.809603424072,1638.9197773555104,1268.0050048828125,8190.0,921140.096875,631591.0,100
EIDPARRY.NS,1599,582.1707003308953,250.47107290979622,107.19999694824219,1236.199951171875,462241.6278924328,276413.0,100
EIEL.NS,384,223.50924479961395,40.657706106633725,137.13999938964844,380.5899963378906,5270377.841145833,1515951.0,100
EIFFL.NS,1597,148.35328734988485,52.286708799661504,72.0,299.25,21259.09204758923,12707.0,100
EIHAHOTELS.NS,1599,252.1890710397688,103.02759219905158,85.3499984741211,494.3500061035156,59884.57160725453,27394.0,100
EIHOTEL.NS,1600,229.13651614904404,124.85487566458156,53.94515609741211,492.1000061035156,826732.818125,476146.0,100
EIMCOELECO.NS,1598,1044.437546731235,842.4262565516049,190.6999969482422,3372.75,18359.829161451813,5793.0,100
EKC.NS,1599,117.0390932340783,54.26390561908974,9.949999809265137,277.95001220703125,705903.8818011257,346963.0,100
ELDEHSG.NS,1031,764.8299699074776,134.59036591007262,529.8499755859375,1133.699951171875,3494.717749757517,1601.0,100
ELECON.NS,1600,288.723859180212,230.07546039914084,8.550000190734863,731.25,1078013.20625,565177.0,100
ELECTCAST.NS,1600,71.12193755209447,55.411209610776005,8.550000190734863,230.91000366210938,2096547.50375,1244124.5,100
ELECTHERM.NS,1599,393.7064731423746,388.9727031926755,52.45000076293945,1434.550048828125,37412.60162601626,15652.0,100
ELGIEQUIP.NS,1600,398.372203142643,186.56961664501694,51.400001525878906,769.2000122070312,490704.574375,228916.5,100
ELGIRUBCO.NS,1600,46.14983123183251,24.764567656336737,10.649999618530273,146.83999633789062,90192.359375,31753.0,100
ELIN.NS,853,168.21082054576448,34.25607445591509,94.61000061035156,265.489990234375,276008.14302461897,162175.0,100
EMAMILTD.NS,1600,484.52515583992005,124.79031856945859,154.35000610351562,839.75,650048.118125,422682.0,100
EMAMIPAP.NS,412,93.51342230861627,11.469837026801578,56.59000015258789,124.98999786376953,46132.351941747576,22118.5,100
EMAMIREAL.NS,1599,78.0732208237639,26.160134961116707,23.299999237060547,154.4600067138672,75030.1344590369,32573.0,100
EMBASSY.NS,1598,364.00436187476777,37.07561877132957,291.07000732421875,479.989990234375,842641.6927409262,482627.5,100
EMBDL.NS,1600,93.46797503948211,33.29380420027726,38.70000076293945,191.0500030517578,9161393.418125,6580938.5,100
EMCURE.NS,480,1371.3772902170817,183.1446175890971,905.5999755859375,1793.199951171875,227550.81041666667,119346.5,100
EMIL.NS,906,142.47029808499167,50.784947943512975,63.150001525878906,242.75,1497204.376379691,600097.5,100
EMKAY.NS,1599,135.16549725678655,81.8776884385326,25.0,379.54998779296875,85161.94371482177,25421.0,95
EMKAYTOOLS.NS,1596,319.6212717907172,268.8519255231549,61.54999923706055,1398.699951171875,3475.281954887218,600.0,100
EMMBI.NS,1598,97.60217771900163,18.286955297666392,41.400001525878906,168.9600067138672,69486.3354192741,28191.5,100
EMMIL.NS,515,249.0074756807494,100.16994377808761,110.9000015258789,528.6500244140625,26553.88349514563,8250.0,95
EMSLIMITED.NS,675,546.0594068739149,177.10759161668147,248.60000610351562,971.0499877929688,496000.21185185184,260316.0,100
EMUDHRA.NS,999,567.8416918199938,217.48891453795272,210.39999389648438,990.4500122070312,226633.74074074073,114747.0,100
EMULTIMQ.NS,399,41.572698789132865,2.4759735049259652,35.5099983215332,48.3843994140625,56890.23809523809,31926.0,100
ENDURANCE.NS,1600,1733.8449380111695,577.6763927169399,578.4000244140625,3041.199951171875,126676.86625,80670.0,100
ENERGYDEV.NS,1598,17.12331038974552,6.9484058480515465,3.4000000953674316,40.29999923706055,120301.21339173967,53403.0,100
ENFUSE.NS,550,200.6949089050293,40.61237896121053,98.55000305175781,280.0,22314.545454545456,7200.0,100
ENGINERSIN.NS,1600,130.66805606603623,66.7616436658882,51.150001525878906,290.25,4416506.26,2427847.0,100
ENIL.NS,1599,169.19427150513994,42.14784533016058,99.54000091552734,346.20001220703125,73601.61038148843,28985.0,100
ENSER.NS,550,88.47738193338567,102.69950683381583,8.850000381469727,315.0,62970.90909090909,34000.0,85
ENTERO.NS,575,1203.6773940641983,134.5029664793973,949.2000122070312,1549.550048828125,98735.18434782609,64409.0,100
EPACK.NS,589,311.2227498752354,94.69182509566686,151.35000610351562,642.3499755859375,1253032.353140917,583462.0,100
EPIGRAL.NS,1192,1306.4770545703452,405.6748806458387,406.45001220703125,2344.35009765625,102043.90184563758,56377.5,100
EPL.NS,1599,207.67981233769763,34.33622803608444,141.10000610351562,299.54998779296875,752014.5090681677,425527.0,100
EQUIPPP.NS,1599,30.098386487489645,25.991812001730445,1.4500000476837158,172.5500030517578,17031.39774859287,5590.0,90
EQUITASBNK.NS,1391,66.59996410619432,17.81632840390298,32.650001525878906,114.55000305175781,3502318.460819554,2540422.0,100
ERIS.NS,1598,908.7149874958138,381.5978418585711,362.1499938964844,1847.699951171875,147662.00500625782,72466.0,100
ESABINDIA.NS,1598,3865.872962961209,1709.7653877340358,947.7000122070312,7150.5,9695.29411764706,4575.0,100
ESAFSFB.NS,640,40.631734398007396,14.835459242809291,19.860000610351562,78.6500015258789,1201832.703125,623793.0,100
ESCONET.NS,568,229.81945431400354,97.58771932620672,91.25,514.25,44110.56338028169,22800.0,95
ESCORTS.NS,1600,2345.014718322754,1019.5040181444981,550.75,4374.7001953125,903998.384375,360494.0,100
ESFL.NS,724,290.45046053933834,176.01090685534956,110.25,734.1500244140625,113314.30939226519,54000.0,100
ESG.NS,684,39.80728067989238,3.467007958692938,30.950000762939453,44.95000076293945,48238.40350877193,14586.0,100
ESSARSHPNG.NS,1599,18.155834894019264,12.242667712670443,4.75,71.54000091552734,357418.18011257035,125231.0,100
ESSENTIA.NS,1599,2.0066343481192894,1.4841253776308716,0.039845000952482224,7.565252780914307,2928882.2370231394,602739.0,95
ESTER.NS,1600,113.54913125038146,33.02664006647876,23.5,182.14999389648438,281489.858125,151526.0,100
