Symbol,Start_Date,End_Date,Observations,Coverage_Years,Pass_Min_History,Coverage_Score
KABRAEXTRU,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
KAJARIACER,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KALAMANDIR,2023-09-27 00:00:00+05:30,2026-08-04 00:00:00+05:30,705,2.7976190476190474,True,55.952380952380956
KALYANKJIL,2021-03-26 00:00:00+05:30,2026-08-04 00:00:00+05:30,1325,5.257936507936508,True,100.0
KAMATHOTEL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
KAMDHENU,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KANSAINER,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
KARURVYSYA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KAYNES,2022-11-22 00:00:00+05:30,2026-08-04 00:00:00+05:30,916,3.634920634920635,True,72.6984126984127
KCP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
KCPSUGIND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
KDDL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
KEC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KECL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KEI,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KENNAMET,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1055,4.186507936507937,True,83.73015873015873
KERNEX,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KFINTECH,2022-12-29 00:00:00+05:30,2026-08-04 00:00:00+05:30,889,3.5277777777777777,True,70.55555555555556
KHAICHEM,2020-10-30 00:00:00+05:30,2026-08-04 00:00:00+05:30,1425,5.654761904761905,True,100.0
KICL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
KIMS,2021-06-28 00:00:00+05:30,2026-08-04 00:00:00+05:30,1264,5.015873015873016,True,100.0
KINGFA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
KIOCL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KIRIINDUS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KIRLFER,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1055,4.186507936507937,True,83.73015873015873
KIRLOSBROS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KIRLOSENG,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
KIRLOSIND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
KIRLPNU,2023-04-26 00:00:00+05:30,2026-08-04 00:00:00+05:30,810,3.2142857142857144,True,64.28571428571429
KITEX,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KKCL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
KMEW,2024-12-06 00:00:00+05:30,2026-08-04 00:00:00+05:30,413,1.6388888888888888,True,32.77777777777778
KMSUGAR,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KNRCON,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KODYTECH,2023-09-27 00:00:00+05:30,2026-07-31 00:00:00+05:30,702,2.7857142857142856,True,55.714285714285715
KOKUYOCMLN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
KOLTEPATIL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
KOPRAN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KOTAKBANK,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KOTHARIPET,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
KOTYARK,2021-11-17 00:00:00+05:30,2026-08-04 00:00:00+05:30,1167,4.630952380952381,True,92.61904761904762
KOVAI,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1054,4.182539682539683,True,83.65079365079366
KPEL,2024-11-21 00:00:00+05:30,2026-08-04 00:00:00+05:30,423,1.6785714285714286,True,33.57142857142857
KPIGREEN,2021-07-27 00:00:00+05:30,2026-08-04 00:00:00+05:30,1244,4.936507936507937,True,98.73015873015873
KPIL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
KPITTECH,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KPRMILL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KRBL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
KRISHANA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KRISHNADEF,2022-04-22 00:00:00+05:30,2026-08-04 00:00:00+05:30,1059,4.2023809523809526,True,84.04761904761905
KRN,2024-10-03 00:00:00+05:30,2026-08-04 00:00:00+05:30,457,1.8134920634920635,True,36.269841269841265
KRONOX,2024-06-10 00:00:00+05:30,2026-08-04 00:00:00+05:30,535,2.123015873015873,True,42.46031746031746
KROSS,2024-09-16 00:00:00+05:30,2026-08-04 00:00:00+05:30,469,1.8611111111111112,True,37.22222222222222
KRSNAA,2021-08-16 00:00:00+05:30,2026-08-04 00:00:00+05:30,1230,4.880952380952381,True,97.61904761904762
KRYSTAL,2024-03-21 00:00:00+05:30,2026-08-04 00:00:00+05:30,585,2.3214285714285716,True,46.42857142857143
KSB,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KSCL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
KSL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KSOLVES,2020-08-07 00:00:00+05:30,2026-08-04 00:00:00+05:30,1485,5.892857142857143,True,100.0
KTKBANK,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
KUANTUM,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
LALPATHLAB,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
LANDMARK,2022-12-23 00:00:00+05:30,2026-08-04 00:00:00+05:30,892,3.5396825396825395,True,70.7936507936508
LAOPALA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
LATENTVIEW,2021-11-23 00:00:00+05:30,2026-08-04 00:00:00+05:30,1164,4.619047619047619,True,92.38095238095238
LAURUSLABS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
LAXMIDENTL,2025-01-20 00:00:00+05:30,2026-08-04 00:00:00+05:30,383,1.5198412698412698,True,30.396825396825395
LEMONTREE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
LGBBROSLTD,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
LIBERTSHOE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
LICHSGFIN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
LICI,2022-05-17 00:00:00+05:30,2026-08-04 00:00:00+05:30,1045,4.146825396825397,True,82.93650793650794
LIKHITHA,2020-10-15 00:00:00+05:30,2026-08-04 00:00:00+05:30,1437,5.7023809523809526,True,100.0
LINC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
LINCOLN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
LINDEINDIA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
LLOYDSENGG,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
LLOYDSENT,2024-10-17 00:00:00+05:30,2026-08-04 00:00:00+05:30,446,1.7698412698412698,True,35.3968253968254
LLOYDSME,2023-07-17 00:00:00+05:30,2026-08-04 00:00:00+05:30,755,2.996031746031746,True,59.92063492063492
LMW,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
LODHA,2021-04-19 00:00:00+05:30,2026-08-04 00:00:00+05:30,1312,5.2063492063492065,True,100.0
LOKESHMACH,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
LT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
LTF,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
LTFOODS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
LTM,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
LTTS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
LUMAXIND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
LUMAXTECH,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
LUPIN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
LUXIND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
LXCHEM,2021-03-25 00:00:00+05:30,2026-08-04 00:00:00+05:30,1326,5.261904761904762,True,100.0
LYKALABS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
M&M,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
M&MFIN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MAANALU,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
MACPOWER,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
MADRASFERT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
MAGADSUGAR,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
MAHABANK,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MAHASTEEL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
MAHLIFE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MAHLOG,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MAHSCOOTER,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
MAHSEAMLES,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MAITHANALL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MAMATA,2024-12-27 00:00:00+05:30,2026-08-04 00:00:00+05:30,399,1.5833333333333333,True,31.666666666666664
MANAKCOAT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
MANAKSTEEL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
MANALIPETC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MANAPPURAM,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MANBA,2024-09-30 00:00:00+05:30,2026-08-04 00:00:00+05:30,457,1.8134920634920635,True,36.269841269841265
MANCREDIT,2024-08-16 00:00:00+05:30,2026-08-04 00:00:00+05:30,488,1.9365079365079365,True,38.730158730158735
MANGLMCEM,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
MANINDS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MANINFRA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
MANKIND,2023-05-09 00:00:00+05:30,2026-08-04 00:00:00+05:30,802,3.1825396825396823,True,63.650793650793645
MANORAMA,2022-07-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1012,4.015873015873016,True,80.31746031746032
MANYAVAR,2022-02-16 00:00:00+05:30,2026-08-04 00:00:00+05:30,1103,4.376984126984127,True,87.53968253968254
MAPMYINDIA,2021-12-21 00:00:00+05:30,2026-08-04 00:00:00+05:30,1143,4.535714285714286,True,90.71428571428571
MARATHON,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MARICO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MARINE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MARKSANS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MARUTI,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MASFIN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MASTEK,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MASTERTR,2024-12-06 00:00:00+05:30,2026-08-04 00:00:00+05:30,411,1.630952380952381,True,32.61904761904762
MATRIMONY,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
MAWANASUG,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MAXESTATES,2023-10-30 00:00:00+05:30,2026-08-04 00:00:00+05:30,682,2.7063492063492065,True,54.12698412698413
MAXHEALTH,2020-08-21 00:00:00+05:30,2026-08-04 00:00:00+05:30,1475,5.853174603174603,True,100.0
MAXIND,2020-08-28 00:00:00+05:30,2026-08-04 00:00:00+05:30,1468,5.825396825396825,True,100.0
MAYURUNIQ,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
MAZDA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MAZDOCK,2020-10-12 00:00:00+05:30,2026-08-04 00:00:00+05:30,1440,5.714285714285714,True,100.0
MBAPL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MCLEODRUSS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
MCLOUD,2025-02-07 00:00:00+05:30,2026-08-04 00:00:00+05:30,368,1.4603174603174602,True,29.20634920634921
MCX,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MEDANTA,2022-11-18 00:00:00+05:30,2026-08-04 00:00:00+05:30,917,3.638888888888889,True,72.77777777777777
MEDIASSIST,2024-01-23 00:00:00+05:30,2026-08-04 00:00:00+05:30,626,2.484126984126984,True,49.682539682539684
MEDICO,2022-05-26 00:00:00+05:30,2026-08-04 00:00:00+05:30,1037,4.115079365079365,True,82.3015873015873
MEDPLUS,2021-12-23 00:00:00+05:30,2026-08-04 00:00:00+05:30,1140,4.523809523809524,True,90.47619047619048
MEGATHERM,2024-02-05 00:00:00+05:30,2026-07-31 00:00:00+05:30,615,2.4404761904761907,True,48.80952380952381
MENONBE,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
METROBRAND,2021-12-22 00:00:00+05:30,2026-08-04 00:00:00+05:30,1141,4.527777777777778,True,90.55555555555556
METROPOLIS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MFSL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MGL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
MHRIL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MICEL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MIDHANI,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MINDACORP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
MINDSPACE,2020-08-07 00:00:00+05:30,2026-07-31 00:00:00+05:30,1483,5.884920634920635,True,100.0
MINDTECK,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
MIRZAINT,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
MMFL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MMP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
MMTC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MOBIKWIK,2024-12-18 00:00:00+05:30,2026-08-04 00:00:00+05:30,405,1.6071428571428572,True,32.142857142857146
MODISONLTD,2021-05-03 00:00:00+05:30,2026-08-04 00:00:00+05:30,1302,5.166666666666667,True,100.0
MOIL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MOL,2021-08-18 00:00:00+05:30,2026-08-04 00:00:00+05:30,1228,4.873015873015873,True,97.46031746031746
MOLDTECH,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
MOLDTKPAC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
MONARCH,2022-01-06 00:00:00+05:30,2026-08-04 00:00:00+05:30,1131,4.488095238095238,True,89.76190476190476
MONTECARLO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
MOREPENLAB,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MOSCHIP,2025-02-05 00:00:00+05:30,2026-08-04 00:00:00+05:30,370,1.4682539682539681,True,29.365079365079367
MOTHERSON,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MOTILALOFS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MPHASIS,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MPSLTD,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
MRF,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
MRPL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MSPL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
MSTCLTD,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MSUMI,2022-03-28 00:00:00+05:30,2026-08-04 00:00:00+05:30,1078,4.277777777777778,True,85.55555555555556
MTARTECH,2021-03-15 00:00:00+05:30,2026-08-04 00:00:00+05:30,1334,5.2936507936507935,True,100.0
MTNL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MUFIN,2023-11-06 00:00:00+05:30,2026-08-04 00:00:00+05:30,679,2.6944444444444446,True,53.888888888888886
MUFTI,2023-12-27 00:00:00+05:30,2026-08-04 00:00:00+05:30,644,2.5555555555555554,True,51.11111111111111
MUKANDLTD,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MUKKA,2024-03-07 00:00:00+05:30,2026-08-04 00:00:00+05:30,595,2.361111111111111,True,47.22222222222222
MUNJALAU,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
MUNJALSHOW,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MUTHOOTCAP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
MUTHOOTFIN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
MUTHOOTMF,2023-12-26 00:00:00+05:30,2026-08-04 00:00:00+05:30,644,2.5555555555555554,True,51.11111111111111
MVGJL,2023-10-03 00:00:00+05:30,2026-08-04 00:00:00+05:30,700,2.7777777777777777,True,55.55555555555556
MVKAGRO,2024-03-07 00:00:00+05:30,2026-07-31 00:00:00+05:30,592,2.3492063492063493,True,46.98412698412698
MWL,2022-07-25 00:00:00+05:30,2026-08-04 00:00:00+05:30,996,3.9523809523809526,True,79.04761904761905
NACLIND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NAHARPOLY,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
NAHARSPING,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
NAM-INDIA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NATCOPHARM,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NATIONALUM,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NAUKRI,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NAVA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NAVINFLUOR,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
NAVKARCORP,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NAVNETEDUL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NAZARA,2021-03-30 00:00:00+05:30,2026-08-04 00:00:00+05:30,1324,5.253968253968254,True,100.0
NBCC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NCC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NCLIND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
NDRAUTO,2020-07-30 00:00:00+05:30,2026-08-04 00:00:00+05:30,1490,5.912698412698413,True,100.0
NDTV,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NELCAST,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
NELCO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NEOGEN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NESCO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
NESTLEIND,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NETWEB,2023-07-27 00:00:00+05:30,2026-08-04 00:00:00+05:30,747,2.9642857142857144,True,59.285714285714285
NETWORK18,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NEULANDLAB,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NEWGEN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NFL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NGLFINE,2022-07-08 00:00:00+05:30,2026-08-04 00:00:00+05:30,1007,3.996031746031746,True,79.92063492063492
NH,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NHPC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NIACL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NIBE,2025-02-07 00:00:00+05:30,2026-08-04 00:00:00+05:30,368,1.4603174603174602,True,29.20634920634921
NIITLTD,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NIITMTS,2023-08-08 00:00:00+05:30,2026-08-04 00:00:00+05:30,736,2.9206349206349205,True,58.41269841269842
NILKAMAL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1632,6.476190476190476,True,100.0
NITCO,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
NITINSPIN,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1633,6.48015873015873,True,100.0
NIVABUPA,2024-11-14 00:00:00+05:30,2026-08-04 00:00:00+05:30,426,1.6904761904761905,True,33.80952380952381
NLCINDIA,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NMDC,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NOCIL,2020-01-01 00:00:00+05:30,2026-08-04 00:00:00+05:30,1634,6.484126984126984,True,100.0
NORTHARC,2024-09-24 00:00:00+05:30,2026-08-04 00:00:00+05:30,463,1.8373015873015872,True,36.74603174603175
NOVAAGRI,2024-01-31 00:00:00+05:30,2026-08-04 00:00:00+05:30,620,2.4603174603174605,True,49.2063492063492
