Symbol,Observations,Missing_Count,Missing_Pct,Coverage_Pct,Eligible,Quality_Score
MARATHON.NS,1599,0,0.0,100.0,True,100.0
MARCO.NS,669,930,0.5816135084427767,41.83864915572233,False,46.34128473152863
MARICO.NS,1599,0,0.0,100.0,True,100.0
MARINE.NS,1599,0,0.0,100.0,True,100.0
MARINETRAN.NS,622,977,0.6110068792995622,38.89931207004378,False,43.085618988058016
MARKSANS.NS,1599,0,0.0,100.0,True,100.0
MARUTI.NS,1599,0,0.0,100.0,True,100.0
MASFIN.NS,1599,0,0.0,100.0,True,100.0
MASKINVEST.NS,1599,0,0.0,100.0,True,100.0
MASTEK.NS,1599,0,0.0,100.0,True,100.0
MASTER.NS,668,931,0.5822388993120701,41.776110068792995,False,46.272015247625006
MATRIMONY.NS,1599,0,0.0,100.0,True,100.0
MAWANASUG.NS,1599,0,0.0,100.0,True,100.0
MAXESTATES.NS,649,950,0.5941213258286429,40.58786741713571,False,44.95589505345603
MAXHEALTH.NS,1440,159,0.09943714821763602,90.0562851782364,True,94.03377110694183
MAXIND.NS,1435,164,0.10256410256410256,89.74358974358975,False,93.84615384615384
MAXPOSURE.NS,592,1007,0.6297686053783614,37.023139462163854,False,41.00753447094911
MAYURUNIQ.NS,1599,0,0.0,100.0,True,100.0
MAZDA.NS,1599,0,0.0,100.0,True,100.0
MAZDOCK.NS,1405,194,0.12132582864290181,87.86741713570983,False,92.7204502814259
MBAPL.NS,1599,0,0.0,100.0,True,100.0
MBLINFRA.NS,1599,0,0.0,100.0,True,100.0
MCL.NS,1599,0,0.0,100.0,True,100.0
MCLEODRUSS.NS,1599,0,0.0,100.0,True,100.0
MCON.NS,799,800,0.5003126954346466,49.96873045653534,False,55.34631763900057
MCX.NS,1599,0,0.0,100.0,True,100.0
MDL.NS,1599,0,0.0,100.0,True,100.0
MEDANTA.NS,883,716,0.44777986241400874,55.22201375859912,False,61.1649542869055
MEDIASSIST.NS,592,1007,0.6297686053783614,37.023139462163854,False,41.00753447094911
MEDICAMEQ.NS,1146,453,0.28330206378986866,71.66979362101313,False,79.38282855356024
MEDICO.NS,1003,596,0.37273295809881174,62.72670419011883,False,69.47729235534113
MEDPLUS.NS,1107,492,0.3076923076923077,69.23076923076923,False,76.68131868131867
MEGAFLEX.NS,924,675,0.42213883677298314,57.78611632270169,False,64.00500312695435
MEGASTAR.NS,1069,530,0.3314571607254534,66.85428392745466,False,74.04907829298074
MEGATHERM.NS,584,1015,0.6347717323327079,36.52282676672921,False,40.45337859972007
MENONBE.NS,1599,0,0.0,100.0,True,100.0
MEP.NS,1599,0,0.0,100.0,True,100.0
METROBRAND.NS,1108,491,0.3070669168230144,69.29330831769856,False,76.75058816522231
METROPOLIS.NS,1599,0,0.0,100.0,True,100.0
MFSL.NS,1599,0,0.0,100.0,True,100.0
MGEL.NS,1599,0,0.0,100.0,True,100.0
MGL.NS,1599,0,0.0,100.0,True,100.0
MHHL.NS,1599,0,0.0,100.0,True,100.0
MHLXMIRU.NS,1083,516,0.3227016885553471,67.7298311444653,False,75.01885106763154
MHRIL.NS,1599,0,0.0,100.0,True,100.0
MICEL.NS,1599,0,0.0,100.0,True,100.0
MICROPRO.NS,640,959,0.5997498436522827,40.025015634771734,False,44.33246969832335
MIDHANI.NS,1599,0,0.0,100.0,True,100.0
MILTON.NS,1599,0,0.0,100.0,True,100.0
MINDACORP.NS,1599,0,0.0,100.0,True,100.0
MINDPOOL.NS,1599,0,0.0,100.0,True,100.0
MINDSPACE.NS,1450,149,0.09318323952470293,90.6816760475297,True,94.40900562851783
MINDTECK.NS,1599,0,0.0,100.0,True,100.0
MIRCELECTR.NS,1599,0,0.0,100.0,True,100.0
MIRZAINT.NS,1599,0,0.0,100.0,True,100.0
MITCON.NS,1599,0,0.0,100.0,True,100.0
MITTAL.NS,1599,0,0.0,100.0,True,100.0
MKPL.NS,1599,0,0.0,100.0,True,100.0
MMFL.NS,1599,0,0.0,100.0,True,100.0
MMP.NS,1599,0,0.0,100.0,True,100.0
MMTC.NS,1599,0,0.0,100.0,True,100.0
MNC.NS,950,649,0.4058786741713571,59.41213258286429,False,65.80600970844873
MODIRUBBER.NS,1599,0,0.0,100.0,True,100.0
MODISONLTD.NS,1268,331,0.20700437773608504,79.2995622263915,False,87.57973733583489
MODTHREAD.NS,575,1024,0.6404002501563477,35.95997498436523,False,39.82995324458739
MOHITIND.NS,1599,0,0.0,100.0,True,100.0
MOIL.NS,1599,0,0.0,100.0,True,100.0
MOKSH.NS,1599,0,0.0,100.0,True,100.0
MOL.NS,1193,406,0.25390869293308316,74.60913070669169,False,82.63849429703089
MOLDTECH.NS,1599,0,0.0,100.0,True,100.0
MOLDTKPAC.NS,1599,0,0.0,100.0,True,100.0
MONARCH.NS,1097,502,0.3139462163852408,68.60537836147593,False,75.98862384228238
MONOPHARMA.NS,683,916,0.5728580362726704,42.71419637273296,False,47.31105750617945
MONTECARLO.NS,1599,0,0.0,100.0,True,100.0
MOREALTY.NS,555,1044,0.6529080675422139,34.709193245778614,False,38.44456356651479
MOREPENLAB.NS,1599,0,0.0,100.0,True,100.0
MOS.NS,782,817,0.5109443402126329,48.90556597873671,False,54.16873641263885
MOTHERSON.NS,1599,0,0.0,100.0,True,100.0
MOTILALOFS.NS,1599,0,0.0,100.0,True,100.0
MOTISONS.NS,611,988,0.6178861788617886,38.21138211382114,False,42.32365466511808
MOTOGENFIN.NS,1599,0,0.0,100.0,True,100.0
MOXSH.NS,853,746,0.466541588492808,53.345841150719195,False,59.0868697697966
MPHASIS.NS,1599,0,0.0,100.0,True,100.0
MPSLTD.NS,1599,0,0.0,100.0,True,100.0
MPTODAY.NS,1599,0,0.0,100.0,True,100.0
MRF.NS,1599,0,0.0,100.0,True,100.0
MRPL.NS,1599,0,0.0,100.0,True,100.0
MSPL.NS,1599,0,0.0,100.0,True,100.0
MSTCLTD.NS,1599,0,0.0,100.0,True,100.0
MSUMI.NS,1043,556,0.34771732332707944,65.22826766729206,False,72.24807171148635
MTARTECH.NS,1299,300,0.18761726078799248,81.23827392120076,False,88.74296435272046
MTEDUCARE.NS,1599,0,0.0,100.0,True,100.0
MTNL.NS,1599,0,0.0,100.0,True,100.0
MUFIN.NS,644,955,0.5972482801751094,40.275171982489056,False,44.60954763393788
MUFTI.NS,610,989,0.6185115697310819,38.14884302689181,False,42.254385181214445
MUKANDLTD.NS,1599,0,0.0,100.0,True,100.0
MUKKA.NS,561,1038,0.649155722326454,35.0844277673546,False,38.860180469936566
MUKTAARTS.NS,1599,0,0.0,100.0,True,100.0
MUNJALAU.NS,1599,0,0.0,100.0,True,100.0
MUNJALSHOW.NS,1599,0,0.0,100.0,True,100.0
MURUDCERA.NS,1599,0,0.0,100.0,True,100.0
MUTHOOTCAP.NS,1599,0,0.0,100.0,True,100.0
MUTHOOTFIN.NS,1599,0,0.0,100.0,True,100.0
MUTHOOTMF.NS,611,988,0.6178861788617886,38.21138211382114,False,42.32365466511808
MVGJL.NS,667,932,0.5828642901813633,41.71357098186367,False,46.202745763721374
MVKAGRO.NS,561,1038,0.649155722326454,35.0844277673546,False,38.860180469936566
MWL.NS,961,638,0.3989993746091307,60.10006253908693,False,66.56797403138866
NACLIND.NS,1599,0,0.0,100.0,True,100.0
NAGAFERT.NS,1599,0,0.0,100.0,True,100.0
NAGREEKCAP.NS,1599,0,0.0,100.0,True,100.0
NAGREEKEXP.NS,1599,0,0.0,100.0,True,100.0
NAHARCAP.NS,1599,0,0.0,100.0,True,100.0
NAHARINDUS.NS,1599,0,0.0,100.0,True,100.0
NAHARPOLY.NS,1599,0,0.0,100.0,True,100.0
NAHARSPING.NS,1599,0,0.0,100.0,True,100.0
NAM-INDIA.NS,1599,0,0.0,100.0,True,100.0
NAMAN.NS,546,1053,0.6585365853658537,34.14634146341463,False,37.82113821138211
NARMADA.NS,1599,0,0.0,100.0,True,100.0
NATCOPHARM.NS,1599,0,0.0,100.0,True,100.0
NATHBIOGEN.NS,1599,0,0.0,100.0,True,100.0
NATIONALUM.NS,1599,0,0.0,100.0,True,100.0
NAUKRI.NS,1599,0,0.0,100.0,True,100.0
NAVA.NS,1599,0,0.0,100.0,True,100.0
NAVINFLUOR.NS,1599,0,0.0,100.0,True,100.0
NAVKARCORP.NS,1599,0,0.0,100.0,True,100.0
NAVNETEDUL.NS,1599,0,0.0,100.0,True,100.0
NAZARA.NS,1289,310,0.1938711694809256,80.61288305190743,False,88.36772983114446
NBCC.NS,1599,0,0.0,100.0,True,100.0
NBIFIN.NS,1599,0,0.0,100.0,True,100.0
NCC.NS,1599,0,0.0,100.0,True,100.0
NCLIND.NS,1599,0,0.0,100.0,True,100.0
NDGL.NS,1599,0,0.0,100.0,True,100.0
NDL.NS,1599,0,0.0,100.0,True,100.0
NDLVENTURE.NS,1599,0,0.0,100.0,True,100.0
NDRAUTO.NS,1456,143,0.08943089430894309,91.05691056910568,True,94.6341463414634
NDTV.NS,1599,0,0.0,100.0,True,100.0
NECCLTD.NS,1599,0,0.0,100.0,True,100.0
NECLIFE.NS,1599,0,0.0,100.0,True,100.0
NELCAST.NS,1599,0,0.0,100.0,True,100.0
NELCO.NS,1599,0,0.0,100.0,True,100.0
NEOGEN.NS,1599,0,0.0,100.0,True,100.0
NESCO.NS,1599,0,0.0,100.0,True,100.0
NESTLEIND.NS,1599,0,0.0,100.0,True,100.0
NETWEB.NS,712,887,0.5547217010631644,44.52782989368356,False,49.31987253938473
NETWORK18.NS,1599,0,0.0,100.0,True,100.0
NEULANDLAB.NS,1599,0,0.0,100.0,True,100.0
NEWGEN.NS,1599,0,0.0,100.0,True,100.0
NEWJAISA.NS,665,934,0.5841150719199499,41.58849280800501,False,46.06420679591412
NEXTMEDIA.NS,1599,0,0.0,100.0,True,100.0
NFL.NS,1599,0,0.0,100.0,True,100.0
NGIL.NS,1192,407,0.25453408380237647,74.54659161976235,False,82.56922481312725
NGLFINE.NS,972,627,0.3921200750469043,60.787992495309574,False,67.3299383543286
NH.NS,1599,0,0.0,100.0,True,100.0
NHPC.NS,1599,0,0.0,100.0,True,100.0
NIACL.NS,1599,0,0.0,100.0,True,100.0
NIBL.NS,1599,0,0.0,100.0,True,100.0
NIDAN.NS,1125,474,0.2964352720450281,70.3564727954972,False,77.92816939158403
NIITLTD.NS,1599,0,0.0,100.0,True,100.0
NIITMTS.NS,704,895,0.5597248280175109,44.02751719824891,False,48.76571666815569
NILAINFRA.NS,1599,0,0.0,100.0,True,100.0
NILASPACES.NS,1599,0,0.0,100.0,True,100.0
NILKAMAL.NS,1599,0,0.0,100.0,True,100.0
NINSYS.NS,817,782,0.4890556597873671,51.09443402126329,False,56.59316834926591
NIPPOBATRY.NS,1599,0,0.0,100.0,True,100.0
NIRAJ.NS,1411,188,0.11757348342714197,88.24265165728579,False,92.94559099437147
NIRAJISPAT.NS,560,1039,0.6497811131957474,35.02188868042526,False,38.79091098603294
NIRMAN.NS,793,806,0.5040650406504065,49.59349593495935,False,54.93070073557878
NITCO.NS,1599,0,0.0,100.0,True,100.0
NITINSPIN.NS,1599,0,0.0,100.0,True,100.0
NITIRAJ.NS,1599,0,0.0,100.0,True,100.0
NKIND.NS,1599,0,0.0,100.0,True,100.0
NLCINDIA.NS,1599,0,0.0,100.0,True,100.0
NMDC.NS,1599,0,0.0,100.0,True,100.0
NOCIL.NS,1599,0,0.0,100.0,True,100.0
NOIDATOLL.NS,1599,0,0.0,100.0,True,100.0
NORBTEAEXP.NS,1599,0,0.0,100.0,True,100.0
NOVAAGRI.NS,587,1012,0.632895559724828,36.7104440275172,False,40.66118705143096
NOVARTIND.NS,832,767,0.4796747967479675,52.032520325203244,False,57.632210607820355
NPBET.NS,1599,0,0.0,100.0,True,100.0
NPST.NS,1174,425,0.26579111944965605,73.4208880550344,False,81.32237410286191
NRAIL.NS,1599,0,0.0,100.0,True,100.0
NRBBEARING.NS,1599,0,0.0,100.0,True,100.0
NRL.NS,1097,502,0.3139462163852408,68.60537836147593,False,75.98862384228238
NSIL.NS,1599,0,0.0,100.0,True,100.0
NSLNISP.NS,818,781,0.4884302689180738,51.15697310819263,False,56.66243783316955
NTPC.NS,1599,0,0.0,100.0,True,100.0
NUCLEUS.NS,1599,0,0.0,100.0,True,100.0
NURECA.NS,1310,289,0.1807379612257661,81.92620387742339,False,89.15572232645403
NUVAMA.NS,671,928,0.5803627267041901,41.96372732958099,False,46.479823699335896
NUVOCO.NS,1191,408,0.2551594746716698,74.48405253283302,False,82.49995532922361
NXST.NS,760,839,0.5247029393370857,47.52970606629143,False,52.64480776675899
NYKAA.NS,1137,462,0.28893058161350843,71.10694183864916,False,78.75940319842759
OAL.NS,1530,69,0.043151969981238276,95.68480300187618,True,97.4108818011257
OBCL.NS,1035,564,0.3527204502814259,64.72795497185741,False,71.6939158402573
OBEROIRLTY.NS,1599,0,0.0,100.0,True,100.0
OFSS.NS,1599,0,0.0,100.0,True,100.0
OIL.NS,1599,0,0.0,100.0,True,100.0
OILCOUNTUB.NS,1599,0,0.0,100.0,True,100.0
OLECTRA.NS,1599,0,0.0,100.0,True,100.0
OLIL.NS,661,938,0.5866166353971232,41.338336460287685,False,45.787128860299596
OMAXAUTO.NS,1599,0,0.0,100.0,True,100.0
OMAXE.NS,1599,0,0.0,100.0,True,100.0
OMFURN.NS,1599,0,0.0,100.0,True,100.0
OMINFRAL.NS,1599,0,0.0,100.0,True,100.0
ONDOOR.NS,647,952,0.5953721075672295,40.46278924327705,False,44.81735608564877
ONELIFECAP.NS,1599,0,0.0,100.0,True,100.0
ONEPOINT.NS,1599,0,0.0,100.0,True,100.0
ONGC.NS,1599,0,0.0,100.0,True,100.0
ONMOBILE.NS,1599,0,0.0,100.0,True,100.0
ONWARDTEC.NS,1599,0,0.0,100.0,True,100.0
OPTIEMUS.NS,1599,0,0.0,100.0,True,100.0
ORBTEXP.NS,1599,0,0.0,100.0,True,100.0
ORCHPHARMA.NS,1599,0,0.0,100.0,True,100.0
ORIANA.NS,701,898,0.5616010006253909,43.83989993746091,False,48.5579082164448
ORICONENT.NS,1599,0,0.0,100.0,True,100.0
ORIENTALTL.NS,1599,0,0.0,100.0,True,100.0
ORIENTBELL.NS,1599,0,0.0,100.0,True,100.0
ORIENTCEM.NS,1599,0,0.0,100.0,True,100.0
ORIENTCER.NS,1599,0,0.0,100.0,True,100.0
ORIENTELEC.NS,1599,0,0.0,100.0,True,100.0
ORIENTHOT.NS,1599,0,0.0,100.0,True,100.0
ORIENTLTD.NS,1599,0,0.0,100.0,True,100.0
ORIENTPPR.NS,1599,0,0.0,100.0,True,100.0
ORISSAMINE.NS,1599,0,0.0,100.0,True,100.0
ORTEL.NS,1599,0,0.0,100.0,True,100.0
ORTINGLOBE.NS,1599,0,0.0,100.0,True,100.0
OSIAHYPER.NS,1599,0,0.0,100.0,True,100.0
OSWALAGRO.NS,1599,0,0.0,100.0,True,100.0
OSWALGREEN.NS,1599,0,0.0,100.0,True,100.0
OSWALSEEDS.NS,1599,0,0.0,100.0,True,100.0
OWAIS.NS,564,1035,0.6472795497185742,35.272045028142585,False,39.067988921647455
PAGEIND.NS,1599,0,0.0,100.0,True,100.0
PAISALO.NS,1599,0,0.0,100.0,True,100.0
PAKKA.NS,724,875,0.5472170106316447,45.278298936835526,False,50.151106346228296
PALASHSECU.NS,1599,0,0.0,100.0,True,100.0
PALREDTEC.NS,1599,0,0.0,100.0,True,100.0
PANACEABIO.NS,1599,0,0.0,100.0,True,100.0
PANACHE.NS,1599,0,0.0,100.0,True,100.0
PANAMAPET.NS,1599,0,0.0,100.0,True,100.0
PANSARI.NS,1599,0,0.0,100.0,True,100.0
PAR.NS,1599,0,0.0,100.0,True,100.0
PARACABLES.NS,1599,0,0.0,100.0,True,100.0
PARADEEP.NS,1002,597,0.37335834896810505,62.6641651031895,False,69.40802287143751
PARAGMILK.NS,1599,0,0.0,100.0,True,100.0
PARAGON.NS,645,954,0.5966228893058161,40.33771106941839,False,44.678817117841504
PARAS.NS,1163,436,0.27267041901188244,72.73295809881175,False,80.56040977992197
PARASPETRO.NS,1599,0,0.0,100.0,True,100.0
PARIN.NS,1599,0,0.0,100.0,True,100.0
PARKHOTELS.NS,579,1020,0.6378986866791745,36.210131332082554,False,40.107031180201915
PARSVNATH.NS,1599,0,0.0,100.0,True,100.0
PARTYCRUS.NS,1294,305,0.19074421513445905,80.9255784865541,False,88.55534709193246
PASHUPATI.NS,1599,0,0.0,100.0,True,100.0
PASUPTAC.NS,1156,443,0.2770481550969356,72.29518449030644,False,80.07552339259655
PATANJALI.NS,1599,0,0.0,100.0,True,100.0
PATELENG.NS,1599,0,0.0,100.0,True,100.0
PATINTLOG.NS,1599,0,0.0,100.0,True,100.0
PATTECH.NS,779,820,0.5128205128205128,48.71794871794872,False,53.96092796092796
PAVNAIND.NS,1292,307,0.19199499687304566,80.80050031269543,False,88.48030018761726
PAYTM.NS,1131,468,0.2926829268292683,70.73170731707317,False,78.3437862950058
PCBL.NS,1599,0,0.0,100.0,True,100.0
PCJEWELLER.NS,1599,0,0.0,100.0,True,100.0
PDMJEPAPER.NS,1599,0,0.0,100.0,True,100.0
PDSL.NS,1599,0,0.0,100.0,True,100.0
PEARLPOLY.NS,1599,0,0.0,100.0,True,100.0
PENIND.NS,1599,0,0.0,100.0,True,100.0
PENINLAND.NS,1599,0,0.0,100.0,True,100.0
PENTAGON.NS,726,873,0.5459662288930581,45.40337711069419,False,50.28964531403555
PERSISTENT.NS,1599,0,0.0,100.0,True,100.0
PETRONET.NS,1599,0,0.0,100.0,True,100.0
PFC.NS,1599,0,0.0,100.0,True,100.0
PFIZER.NS,1599,0,0.0,100.0,True,100.0
PFOCUS.NS,1599,0,0.0,100.0,True,100.0
PFS.NS,1599,0,0.0,100.0,True,100.0
PGEL.NS,1599,0,0.0,100.0,True,100.0
PGHH.NS,1599,0,0.0,100.0,True,100.0
PGHL.NS,1599,0,0.0,100.0,True,100.0
PGIL.NS,1599,0,0.0,100.0,True,100.0
PGINVIT.NS,1260,339,0.21200750469043153,78.79924953095684,False,87.2795497185741
PHANTOMFX.NS,901,698,0.4365228267667292,56.34771732332708,False,62.41180499717085
PHOENIXLTD.NS,1599,0,0.0,100.0,True,100.0
PIDILITIND.NS,1599,0,0.0,100.0,True,100.0
PIGL.NS,1599,0,0.0,100.0,True,100.0
PIIND.NS,1599,0,0.0,100.0,True,100.0
PILANIINVS.NS,1599,0,0.0,100.0,True,100.0
PILITA.NS,1599,0,0.0,100.0,True,100.0
PIONEEREMB.NS,1599,0,0.0,100.0,True,100.0
PITTIENG.NS,1599,0,0.0,100.0,True,100.0
PIXTRANS.NS,1022,577,0.3608505315822389,63.91494684177611,False,70.79341254951011
PKTEA.NS,1599,0,0.0,100.0,True,100.0
PLADAINFO.NS,659,940,0.5878674171357098,41.213258286429024,False,45.64858989249234
PLASTIBLEN.NS,1599,0,0.0,100.0,True,100.0
PLATIND.NS,563,1036,0.6479049405878674,35.20950594121326,False,38.99871943774383
PLAZACABLE.NS,660,939,0.5872420262664165,41.275797373358344,False,45.71785937639596
PNB.NS,1599,0,0.0,100.0,True,100.0
PNBHOUSING.NS,1599,0,0.0,100.0,True,100.0
PNC.NS,1599,0,0.0,100.0,True,100.0
PNCINFRA.NS,1599,0,0.0,100.0,True,100.0
POCL.NS,1599,0,0.0,100.0,True,100.0
PODDARMENT.NS,1599,0,0.0,100.0,True,100.0
POKARNA.NS,1599,0,0.0,100.0,True,100.0
POLICYBZR.NS,1134,465,0.29080675422138835,70.91932457786116,False,78.55159474671669
POLYCAB.NS,1599,0,0.0,100.0,True,100.0
POLYMED.NS,1599,0,0.0,100.0,True,100.0
POLYPLEX.NS,1599,0,0.0,100.0,True,100.0
POLYSIL.NS,575,1024,0.6404002501563477,35.95997498436523,False,39.82995324458739
PONNIERODE.NS,1599,0,0.0,100.0,True,100.0
POONAWALLA.NS,1599,0,0.0,100.0,True,100.0
POWERGRID.NS,1599,0,0.0,100.0,True,100.0
POWERINDIA.NS,1538,61,0.03814884302689181,96.18511569731082,True,97.71106941838649
POWERMECH.NS,1599,0,0.0,100.0,True,100.0
PPAP.NS,1599,0,0.0,100.0,True,100.0
PPL.NS,1599,0,0.0,100.0,True,100.0
PPLPHARMA.NS,903,696,0.4352720450281426,56.472795497185736,False,62.55034396497811
PRAENG.NS,1599,0,0.0,100.0,True,100.0
PRAJIND.NS,1599,0,0.0,100.0,True,100.0
PRAKASH.NS,1599,0,0.0,100.0,True,100.0
PRAKASHSTL.NS,1599,0,0.0,100.0,True,100.0
PRAMARA.NS,679,920,0.5753595997498436,42.464040025015635,False,47.03397957056494
PRATHAM.NS,555,1044,0.6529080675422139,34.709193245778614,False,38.44456356651479
PRAXIS.NS,1599,0,0.0,100.0,True,100.0
PRECAM.NS,1599,0,0.0,100.0,True,100.0
PRECISION.NS,1070,529,0.3308317698561601,66.916823014384,False,74.11834777688436
PRECOT.NS,1599,0,0.0,100.0,True,100.0
PRECWIRE.NS,1599,0,0.0,100.0,True,100.0
PREMEXPLN.NS,1599,0,0.0,100.0,True,100.0
PREMIER.NS,1599,0,0.0,100.0,True,100.0
PREMIERPOL.NS,1599,0,0.0,100.0,True,100.0
PRESSTONIC.NS,616,983,0.6147592245153221,38.524077548467794,False,42.67000208463623
PRESTIGE.NS,1599,0,0.0,100.0,True,100.0
PRICOLLTD.NS,1599,0,0.0,100.0,True,100.0
PRIMESECU.NS,1599,0,0.0,100.0,True,100.0
PRINCEPIPE.NS,1599,0,0.0,100.0,True,100.0
PRITI.NS,1599,0,0.0,100.0,True,100.0
PRITIKA.NS,869,730,0.45653533458411505,54.3464665415885,False,60.195181512254685
PRITIKAUTO.NS,1199,400,0.2501563477173233,74.98436522826766,False,83.05411120045267
PRIVISCL.NS,1599,0,0.0,100.0,True,100.0
PRLIND.NS,516,1083,0.6772983114446529,32.270168855534706,False,35.7430536942732
PROLIFE.NS,1599,0,0.0,100.0,True,100.0
PROPEQUITY.NS,1028,571,0.35709818636647905,64.29018136335209,False,71.20902945293189
PROV.NS,749,850,0.5315822388993121,46.84177611006879,False,51.882843443819056
PROZONER.NS,1599,0,0.0,100.0,True,100.0
PRSMJOHNSN.NS,1599,0,0.0,100.0,True,100.0
PRUDENT.NS,1007,592,0.3702313946216385,62.97686053783615,False,69.75437029095565
PRUDMOULI.NS,612,987,0.6172607879924953,38.27392120075047,False,42.39292414902171
PSB.NS,1599,0,0.0,100.0,True,100.0
PSPPROJECT.NS,1599,0,0.0,100.0,True,100.0
PTC.NS,1599,0,0.0,100.0,True,100.0
PTCIL.NS,745,854,0.5340838023764853,46.59161976235146,False,51.60576550820453
PTL.NS,1599,0,0.0,100.0,True,100.0
PULZ.NS,1599,0,0.0,100.0,True,100.0
PUNJABCHEM.NS,1599,0,0.0,100.0,True,100.0
PURVA.NS,1599,0,0.0,100.0,True,100.0
PURVFLEXI.NS,563,1036,0.6479049405878674,35.20950594121326,False,38.99871943774383
PVP.NS,1599,0,0.0,100.0,True,100.0
PVRINOX.NS,1599,0,0.0,100.0,True,100.0
PVSL.NS,554,1045,0.6535334584115072,34.64665415884928,False,38.375294082611155
PYRAMID.NS,690,909,0.5684803001876173,43.15196998123827,False,47.79594389350487
QFIL.NS,795,804,0.5028142589118199,49.71857410881802,False,55.069239703386046
QMSMEDI.NS,909,690,0.43151969981238275,56.84803001876173,False,62.96596086839989
QUADPRO.NS,1154,445,0.2782989368355222,72.17010631644779,False,79.9369844247893
QUESS.NS,1599,0,0.0,100.0,True,100.0
QUESTLAB.NS,513,1086,0.6791744840525328,32.082551594746725,False,35.53524524256232
QUICKHEAL.NS,1599,0,0.0,100.0,True,100.0
QUICKTOUCH.NS,773,826,0.5165728580362726,48.34271419637274,False,53.54531105750618
RACE.NS,768,831,0.5196998123827392,48.030018761726076,False,53.19896363798803
RADAAN.NS,1599,0,0.0,100.0,True,100.0
RADHIKAJWE.NS,966,633,0.39587242026266417,60.41275797373358,False,66.91432145090681
RADIANTCMS.NS,850,749,0.46841776110068795,53.15822388993121,False,58.87906131808571
RADICO.NS,1599,0,0.0,100.0,True,100.0
RADIOCITY.NS,1599,0,0.0,100.0,True,100.0
RADIOWALLA.NS,543,1056,0.6604127579737336,33.95872420262664,False,37.613329759671224
RAILTEL.NS,1309,290,0.1813633520950594,81.86366479049406,False,89.11819887429644
RAIN.NS,1599,0,0.0,100.0,True,100.0
RAINBOW.NS,1015,584,0.36522826766729205,63.477173233270804,False,70.3085261621847
RAJESHEXPO.NS,1599,0,0.0,100.0,True,100.0
RAJMET.NS,1599,0,0.0,100.0,True,100.0
RAJRATAN.NS,1504,95,0.05941213258286429,94.05878674171358,True,96.43527204502814
RAJRILTD.NS,1599,0,0.0,100.0,True,100.0
RAJSREESUG.NS,1599,0,0.0,100.0,True,100.0
RAJTV.NS,1599,0,0.0,100.0,True,100.0
RALLIS.NS,1599,0,0.0,100.0,True,100.0
RAMANEWS.NS,1599,0,0.0,100.0,True,100.0
RAMAPHO.NS,952,647,0.4046278924327705,59.537210756722956,False,65.94454867625599
RAMASTEEL.NS,1599,0,0.0,100.0,True,100.0
RAMCOCEM.NS,1599,0,0.0,100.0,True,100.0
RAMCOIND.NS,1599,0,0.0,100.0,True,100.0
RAMCOSYS.NS,1599,0,0.0,100.0,True,100.0
RAMKY.NS,1599,0,0.0,100.0,True,100.0
RAMRAT.NS,957,642,0.40150093808630394,59.849906191369605,False,66.29089609577414
RANASUG.NS,1599,0,0.0,100.0,True,100.0
RANEHOLDIN.NS,1599,0,0.0,100.0,True,100.0
RATEGAIN.NS,1111,488,0.3051907442151345,69.48092557848655,False,76.95839661693319
RATNAMANI.NS,1599,0,0.0,100.0,True,100.0
RATNAVEER.NS,681,918,0.574108818011257,42.589118198874296,False,47.172518538372195
RAYMOND.NS,1599,0,0.0,100.0,True,100.0
RBA.NS,1361,238,0.14884302689180737,85.11569731081926,False,91.06941838649155
RBLBANK.NS,1599,0,0.0,100.0,True,100.0
RBMINFRA.NS,850,749,0.46841776110068795,53.15822388993121,False,58.87906131808571
RBS.NS,533,1066,0.6666666666666666,33.333333333333336,False,36.920634920634924
RBZJEWEL.NS,610,989,0.6185115697310819,38.14884302689181,False,42.254385181214445
RCDL.NS,648,951,0.5947467166979362,40.52532833020638,False,44.88662556955239
RCF.NS,1599,0,0.0,100.0,True,100.0
RCOM.NS,1599,0,0.0,100.0,True,100.0
RECLTD.NS,1599,0,0.0,100.0,True,100.0
REDINGTON.NS,1599,0,0.0,100.0,True,100.0
REDTAPE.NS,701,898,0.5616010006253909,43.83989993746091,False,48.5579082164448
REFEX.NS,1599,0,0.0,100.0,True,100.0
REFRACTORY.NS,519,1080,0.6754221388367729,32.45778611632271,False,35.950862145984104
REGENCERAM.NS,1599,0,0.0,100.0,True,100.0
RELAXO.NS,1599,0,0.0,100.0,True,100.0
RELCHEMQ.NS,1004,595,0.37210756722951843,62.78924327704816,False,69.54656183924476
RELIABLE.NS,1599,0,0.0,100.0,True,100.0
RELIANCE.NS,1599,0,0.0,100.0,True,100.0
RELIGARE.NS,1599,0,0.0,100.0,True,100.0
REMSONSIND.NS,1599,0,0.0,100.0,True,100.0
REMUS.NS,754,845,0.5284552845528455,47.15447154471545,False,52.22919086333721
RENUKA.NS,1599,0,0.0,100.0,True,100.0
REPCOHOME.NS,1599,0,0.0,100.0,True,100.0
REPL.NS,1599,0,0.0,100.0,True,100.0
REPRO.NS,1599,0,0.0,100.0,True,100.0
RESPONIND.NS,1599,0,0.0,100.0,True,100.0
REXPIPES.NS,1174,425,0.26579111944965605,73.4208880550344,False,81.32237410286191
RGL.NS,1599,0,0.0,100.0,True,100.0
RHFL.NS,1599,0,0.0,100.0,True,100.0
