Symbol,Annualized_Volatility
VOLTAS.NS,0.3210543244922138
VPRPL.NS,0.5394104137511146
VR.NS,0.6154591420407499
VRLLOG.NS,0.3844743796004511
VSCL.NS,0.4495186854416007
VSSL.NS,0.4482803561561111
VSTIND.NS,0.29281587189646247
VSTL.NS,0.467985168603925
VSTTILLERS.NS,0.39301842807848747
VTL.NS,0.38784179900627547
WAAREEINDO.NS,0.4548610059269939
WABAG.NS,0.4695267996815132
WALCHANNAG.NS,0.5663509582535149
WALPAR.NS,0.4910986048423512
WANBURY.NS,0.495733038245846
WEALTH.NS,0.4851032469791537
WEBELSOLAR.NS,0.5870138436262523
WEIZMANIND.NS,0.5848093301865408
WEL.NS,0.5022388343741984
WELCORP.NS,0.4616809866260954
WELENT.NS,0.4597412398760716
WELINV.NS,0.5336268716963762
WELSPUNLIV.NS,0.48760658919637156
WENDT.NS,0.42901559048130933
WESTLIFE.NS,0.3545067065315423
WEWIN.NS,0.5159990392154169
WHEELS.NS,0.4060965157303768
WHIRLPOOL.NS,0.3260429308515916
WILLAMAGOR.NS,0.6024531209890621
WINDLAS.NS,0.4083130676836612
WINDMACHIN.NS,0.5618656545438426
WINSOL.NS,0.5616478988302535
WINSOME.NS,0.24019114967500685
WIPL.NS,0.3935859764281489
WIPRO.NS,0.2869408137833017
WOCKPHARMA.NS,0.5171321524863368
WOMANCART.NS,0.6318080863632608
WONDERLA.NS,0.3915849380972557
WORTHPERI.NS,0.5138512470587561
WSI.NS,0.4828429254273145
WSTCSTPAPR.NS,0.41997578889888487
WTICAB.NS,0.5731973104705186
XCHANGING.NS,0.46957380145329736
XELPMOC.NS,0.5658584476765335
XPROINDIA.NS,0.5368816044818712
YASHO.NS,0.4488113191341748
YASHOPTICS.NS,0.4225866893083065
YATHARTH.NS,0.4010375833110911
YATRA.NS,0.49703446001306506
YCCL.NS,0.5081168555901896
YESBANK.NS,0.47067030799994825
YUDIZ.NS,0.5468376326073093
YUKEN.NS,0.411877896058361
ZAGGLE.NS,0.5498893625893397
ZEAL.NS,0.5974641061000596
ZEEL.NS,0.4948357673951808
ZEELEARN.NS,0.528243237555622
ZEEMEDIA.NS,0.5414762912332548
ZENITHDRUG.NS,0.6325840115841344
ZENITHEXPO.NS,0.5503274521522243
ZENITHSTL.NS,0.5977287554717227
ZENSARTECH.NS,0.4317875325027499
ZENTEC.NS,0.5408127773019933
ZFCVINDIA.NS,0.3092015462696498
ZIMLAB.NS,0.4700890332800317
ZODIAC.NS,0.5375666424051693
ZODIACLOTH.NS,0.44452322322577725
ZOTA.NS,0.4336939500304936
ZTECH.NS,0.48171954982366116
ZUARI.NS,0.5363056271942804
ZUARIIND.NS,0.558503999200455
ZYDUSLIFE.NS,0.28487792149319974
ZYDUSWELL.NS,0.2833406146040517
