Date,Portfolio_Return,Portfolio_Value,Cumulative_Return,Drawdown,High_Water_Mark
2022-02-21,-0.017279790108218736,1092074.4441649574,0.09207444416495747,-0.07701697551881226,1183201.0071678367
2022-02-22,-0.007456576315339291,1083931.3077300098,0.08393130773000967,-0.08389926887861876,1183201.0071678367
2022-02-23,0.008556384052633996,1093205.8402856214,0.09320584028562129,-0.07606075919224564,1183201.0071678367
2022-02-24,-0.05436086581355028,1033778.2242952652,0.033778224295265113,-0.12628689628166956,1183201.0071678367
2022-02-25,0.03524362083070837,1070212.3120553703,0.07021231205537037,-0.09549408293939943,1183201.0071678367
2022-02-28,0.019351163776143765,1090922.1657811992,0.09092216578119916,-0.07799084080186869,1183201.0071678367
2022-03-02,0.010649664441585008,1102540.120778656,0.10254012077865604,-0.06817175264434072,1183201.0071678367
2022-03-03,0.007240295597965356,1110522.83716171,0.11052283716170996,-0.06142504068695176,1183201.0071678367
2022-03-04,-0.021813218737294297,1086298.7596019409,0.08629875960194089,-0.08189838157579443,1183201.0071678367
2022-03-07,-0.019816640689392144,1064771.9674015767,0.06477196740157676,-0.10009207146445642,1183201.0071678367
2022-03-08,0.008606896936192508,1073936.349985549,0.07393634998554899,-0.09234665667148856,1183201.0071678367
2022-03-09,0.014912809740697674,1089951.7584465027,0.08995175844650283,-0.07881099505192235,1183201.0071678367
2022-03-10,0.01637273019513348,1107797.2445132586,0.10779724451325867,-0.06372861601518409,1183201.0071678367
2022-03-11,0.007369579753641784,1115961.2446575637,0.11596124465756374,-0.0568286893798553,1183201.0071678367
2022-03-14,0.0012907543987056105,1117401.6765428905,0.11740167654289047,-0.05561128686193939,1183201.0071678367
2022-03-15,-0.00643344338103614,1110212.936122977,0.11021293612297689,-0.061686958177602724,1183201.0071678367
2022-03-16,0.015393510062264823,1127303.0101264424,0.12730301012644252,-0.047243026926755416,1183201.0071678367
2022-03-17,0.015946340731424487,1145279.3680334792,0.14527936803347918,-0.032050039599888724,1183201.0071678367
2022-03-21,-0.0031059629082268486,1141722.1727968096,0.14172217279680965,-0.035056456273911296,1183201.0071678367
2022-03-22,0.0040624120405433764,1146360.318698535,0.14636031869853494,-0.031136458003433565,1183201.0071678367
2022-03-23,0.004120820518078676,1151084.263820939,0.1510842638209391,-0.027143945240355905,1183201.0071678367
2022-03-24,0.004621375076692406,1156403.855948934,0.15640385594893402,-0.02264801251568016,1183201.0071678367
2022-03-25,-0.004168162907749834,1151583.7762901888,0.15158377629018882,-0.026721774817727972,1183201.0071678367
2022-03-28,-0.000355974568200711,1151173.841752677,0.1511738417526769,-0.02706823711367634,1183201.0071678367
2022-03-29,0.009382035201686107,1161974.1952592607,0.16197419525926082,-0.01794015706543839,1183201.0071678367
2022-03-30,0.005063889883140881,1167858.3046311047,0.16785830463110463,-0.01296711416216334,1183201.0071678367
2022-03-31,0.005992025314659295,1174856.1411563891,0.17485614115638914,-0.007052788123821929,1183201.0071678367
2022-04-01,0.014543710496277033,1191942.908748141,0.19194290874814102,0.0,1191942.908748141
2022-04-04,0.01533501255199091,1210221.3682150503,0.21022136821505022,0.0,1210221.3682150503
2022-04-05,0.009780954467817746,1222058.4883135417,0.2220584883135417,0.0,1222058.4883135417
2022-04-06,0.006109102747371923,1229524.169181947,0.22952416918194696,0.0,1229524.169181947
2022-04-07,-0.006608387612907685,1221398.9968925542,0.22139899689255427,-0.006608387612907718,1229524.169181947
2022-04-08,0.011337438480946945,1235246.532880514,0.235246532880514,0.0,1235246.532880514
2022-04-11,0.004355554298481988,1240626.7162264865,0.24062671622648657,0.0,1240626.7162264865
2022-04-12,-0.012722924291049582,1224842.3164424836,0.22484231644248354,-0.012722924291049487,1240626.7162264865
2022-04-13,0.001554734254030973,1226746.6207476433,0.22674662074764318,-0.011187970803225311,1240626.7162264865
2022-04-18,-0.001135834362036227,1225353.2397822863,0.22535323978228639,-0.012311097483581723,1240626.7162264865
2022-04-19,-0.00974730366406698,1213409.3496583803,0.2134093496583802,-0.021938401142038155,1240626.7162264865
2022-04-20,0.004310627570326686,1218639.90545511,0.2186399054551098,-0.01772234184852317,1240626.7162264865
2022-04-21,0.010037660697863672,1230872.1993389449,0.23087219933894487,-0.007862572004906587,1240626.7162264865
2022-04-22,-0.008311245950307779,1220642.1177568426,0.22064211775684273,-0.016108470185479673,1240626.7162264865
2022-04-25,-0.01633564613695776,1200702.1400613002,0.20070214006130027,-0.03218097405367959,1240626.7162264865
2022-04-26,0.01524809930043531,1219010.5655232002,0.2190105655232002,-0.01742357344119949,1240626.7162264865
2022-04-27,-0.006636392238588747,1210920.7332674044,0.21092073326740435,-0.023944336012234557,1240626.7162264865
2022-04-28,0.00927232365892778,1222148.782231566,0.22214878223156598,-0.014894031986610212,1240626.7162264865
2022-04-29,-0.008555970407215827,1211692.113417578,0.211692113417578,-0.023322569496904477,1240626.7162264865
2022-05-02,-0.006074423518592314,1204331.7823465413,0.20433178234654137,-0.029255321850830796,1240626.7162264865
2022-05-04,-0.024634925913736574,1174663.158112876,0.17466315811287592,-0.05316954507818972,1240626.7162264865
2022-05-05,-0.0009074248950203406,1173597.239519941,0.173597239519941,-0.05402872260434921,1240626.7162264865
2022-05-06,-0.021388149141880638,1148496.1667285892,0.14849616672858912,-0.0742612973692226,1240626.7162264865
2022-05-09,-0.01874484092516885,1126967.7887800955,0.12696778878009551,-0.09161412208830877,1240626.7162264865
2022-05-10,-0.02212211430694045,1102036.8785364623,0.10203687853646226,-0.11170953831428165,1240626.7162264865
2022-05-11,-0.007252752595444295,1094044.0777053814,0.09404407770538148,-0.11815208926578136,1240626.7162264865
2022-05-12,-0.02185006828195967,1070139.1399040453,0.07013913990404519,-0.13742052632962753,1240626.7162264865
2022-05-13,0.00906145664938164,1079836.1593290921,0.07983615932909216,-0.12960429982231714,1240626.7162264865
2022-05-16,0.013923904823286126,1094871.6952363334,0.09487169523633332,-0.11748499293444548,1240626.7162264865
2022-05-17,0.03332513735854748,1131358.4448700699,0.13135844487006976,-0.0880750591030065,1240626.7162264865
2022-05-18,0.005612458959495846,1137708.147710382,0.1377081477103821,-0.08295691779808156,1240626.7162264865
2022-05-19,-0.024444777440558348,1109897.1252472918,0.10989712524729178,-0.1053738318459112,1240626.7162264865
2022-05-20,0.028939078162734645,1142016.5249074174,0.14201652490741745,-0.07948417523927243,1240626.7162264865
2022-05-23,-0.02193848942385696,1116962.4074538662,0.11696240745386621,-0.0996789019252785,1240626.7162264865
2022-05-24,-0.009971783024417397,1105824.3006803056,0.10582430068030568,-0.10865670856758469,1240626.7162264865
2022-05-25,-0.020869749537986888,1082746.024492088,0.0827460244920879,-0.12725881981214415,1240626.7162264865
2022-05-26,0.013056727980806038,1096883.1448061801,0.09688314480618021,-0.11586367562478384,1240626.7162264865
2022-05-27,0.012801170066701308,1110924.5324861421,0.11092453248614209,-0.10454569617430853,1240626.7162264865
2022-05-30,0.01771276390947482,1130602.0764513128,0.13060207645131272,-0.08868472549892104,1240626.7162264865
2022-05-31,0.008727015186959553,1140468.8579429113,0.14046885794291142,-0.08073166325824188,1240626.7162264865
2022-06-01,-0.004240840405091213,1135632.311529399,0.13563231152939892,-0.08463013356381732,1240626.7162264865
2022-06-02,0.0013879854824423079,1137208.5526911942,0.13720855269119414,-0.08335961347813858,1240626.7162264865
2022-06-03,-0.011809106808798642,1123779.1354285844,0.12377913542858443,-0.09418431770783386,1240626.7162264865
2022-06-06,0.0028167457715969147,1126944.5355565117,0.12694453555651175,-0.09163286521489122,1240626.7162264865
2022-06-07,-0.004189766289141343,1122222.901331705,0.1222229013317051,-0.09543871121437775,1240626.7162264865
2022-06-08,0.00038303818654493416,1122652.7555567303,0.12265275555673028,-0.09509222969870257,1240626.7162264865
2022-06-09,0.0014123956257747778,1124238.3853979425,0.12423838539794252,-0.0938141419221995,1240626.7162264865
2022-06-10,-0.006497344975262584,1116933.8207735799,0.11693382077357994,-0.09970194405383537,1240626.7162264865
2022-06-13,-0.024645789728747317,1089406.104685868,0.08940610468586785,-0.12189050063388451,1240626.7162264865
2022-06-14,-0.002048515719152145,1087174.4391558787,0.08717443915587864,-0.12368932174647274,1240626.7162264865
2022-06-15,0.00405418600759173,1091582.0465549158,0.09158204655491575,-0.12013659525639409,1240626.7162264865
2022-06-16,-0.02891970192913141,1060013.8191373562,0.06001381913735626,-0.14558198265992994,1240626.7162264865
2022-06-17,-0.006859804993279648,1052742.3310478926,0.0527423310478925,-0.15144312364162738,1240626.7162264865
2022-06-20,-0.019441233133440875,1032275.7219605483,0.03227572196054829,-0.16794011570189493,1240626.7162264865
2022-06-21,0.030533025273973717,1063794.2226688792,0.06379422266887924,-0.14253481022516135,1240626.7162264865
2022-06-22,-0.01579696687637417,1046989.5005701006,0.04698950057010065,-0.15608015942567843,1240626.7162264865
2022-06-23,0.010051803950415099,1057513.6337679746,0.05751363376797447,-0.1475972426383595,1240626.7162264865
2022-06-24,0.014468485235641208,1072814.2541646357,0.07281425416463572,-0.13526426592865282,1240626.7162264865
2022-06-27,0.00947412422113373,1082978.2296747945,0.08297822967479451,-0.12707165216560756,1240626.7162264865
2022-06-28,0.0029588979732370385,1086182.6517636392,0.08618265176363926,-0.12448874624641915,1240626.7162264865
2022-06-29,-0.003534972103423626,1082343.0263904321,0.08234302639043212,-0.12758365410467143,1240626.7162264865
2022-06-30,-0.007032215459027786,1074731.7570282784,0.07473175702827839,-0.13371867381898506,1240626.7162264865
2022-07-01,0.006152281853909851,1081343.8097148642,0.08134380971486421,-0.12838906693554053,1240626.7162264865
2022-07-04,0.0022144711201250015,1083738.4143524037,0.08373841435240381,-0.12645890969628415,1240626.7162264865
2022-07-05,9.7672383905674e-05,1083844.2656668639,0.08384426566686387,-0.1263735888555544,1240626.7162264865
2022-07-06,0.010566406836996566,1095296.6051258456,0.0952966051258457,-0.11714249677185706,1240626.7162264865
2022-07-07,0.02273363340074114,1120196.676611853,0.12019667661185296,-0.09707193794837476,1240626.7162264865
2022-07-08,-0.0005469322969746044,1119584.0048704504,0.1195840048704504,-0.09756577846735548,1240626.7162264865
2022-07-11,0.013708705734738145,1134932.0525385388,0.1349320525385389,-0.08519457327940716,1240626.7162264865
2022-07-12,-0.006948871121906275,1127045.5559733282,0.12704555597332812,-0.09155143829130885,1240626.7162264865
2022-07-13,0.0017503492207914444,1129018.2792840227,0.12901827928402265,-0.08996133605919276,1240626.7162264865
2022-07-14,-0.0011363699163101564,1127735.29687648,0.12773529687648,-0.09099547661957419,1240626.7162264865
2022-07-15,0.0035322953196884562,1131718.7909874842,0.13171879098748418,-0.08778460419606204,1240626.7162264865
2022-07-18,0.016917951058490064,1150865.1541053841,0.15086515410538404,-0.07235178877504977,1240626.7162264865
2022-07-19,0.006189562211000341,1157988.505573192,0.157988505573192,-0.06661005246174978,1240626.7162264865
2022-07-20,0.0012900484730902762,1159482.3668766627,0.15948236687666273,-0.06540593418513019,1240626.7162264865
2022-07-21,0.009545784369703702,1170550.535531341,0.17055053553134103,-0.05648450075965672,1240626.7162264865
2022-07-22,-0.00014919769578953824,1170375.8920886344,0.17037589208863446,-0.05662527109808524,1240626.7162264865
2022-07-25,0.0012178992490757992,1171801.2920087457,0.17180129200874572,-0.05547633572415844,1240626.7162264865
2022-07-26,-0.005891071794989682,1164898.1264680605,0.16489812646806046,-0.06104059244247406,1240626.7162264865
2022-07-27,0.009249830872108409,1175673.2371211261,0.17567323712112626,-0.0523553767267918,1240626.7162264865
2022-07-28,0.011902818010062478,1189667.0617018798,0.18966706170187986,-0.04107573523775665,1240626.7162264865
2022-07-29,0.011818264649319872,1203726.8618816514,0.20372686188165146,-0.029742914498141926,1240626.7162264865
2022-08-01,0.015171119761836771,1221988.7462637979,0.22198874626379794,-0.01502302805422262,1240626.7162264865
2022-08-02,0.004716069209611934,1227751.729764545,0.22775172976454505,-0.010377808484652196,1240626.7162264865
2022-08-03,-0.006146563177107478,1220205.2761917443,0.22020527619174435,-0.016460583806268914,1240626.7162264865
2022-08-04,0.004449772001510782,1225634.9114658383,0.22563491146583825,-0.012084057649707547,1240626.7162264865
2022-08-05,-0.0019000610232261155,1223306.130341857,0.22330613034185687,-0.013961158225990866,1240626.7162264865
2022-08-08,0.0009243776272812697,1224436.927160061,0.22443692716006103,-0.013049685981024739,1240626.7162264865
2022-08-10,0.00033240922057350584,1224843.9412846598,0.22484394128465968,-0.012721614596396758,1240626.7162264865
2022-08-11,0.0013439485749612414,1226490.0685540992,0.22649006855409914,-0.011394763217243642,1240626.7162264865
2022-08-12,0.009145627160798734,1237707.0894375176,0.2377070894375175,-0.002353348312415293,1240626.7162264865
2022-08-16,0.00911290977704861,1248986.202473975,0.24898620247397507,0.0,1248986.202473975
2022-08-17,0.003934387237835653,1253900.1978492215,0.25390019784922147,0.0,1253900.1978492215
2022-08-18,0.0016382490090094248,1255954.3986057446,0.25595439860574465,0.0,1255954.3986057446
2022-08-19,-0.008092619356874406,1245790.4377282362,0.24579043772823628,-0.008092619356874442,1255954.3986057446
2022-08-22,-0.01290704894083008,1229710.9595784598,0.22971095957845988,-0.020895216463605704,1255954.3986057446
2022-08-23,0.010921822397665912,1243141.6442794392,0.24314164427943918,-0.01020160790911595,1255954.3986057446
2022-08-24,0.004894039275671946,1249225.6283117663,0.2492256283117662,-0.005357495703226189,1255954.3986057446
2022-08-25,0.002343181080588032,1252152.790169412,0.25215279016941206,-0.0030268682052093654,1255954.3986057446
2022-08-26,0.0057644498169205595,1259370.7620914604,0.2593707620914605,0.0,1259370.7620914604
2022-08-29,-0.002048644294758391,1256790.7593647162,0.2567907593647163,-0.0020486442947583727,1259370.7620914604
2022-08-30,0.01403683065281321,1274432.1184199392,0.2744321184199392,0.0,1274432.1184199392
2022-09-01,-0.0002677768349567785,1274090.8550209014,0.27409085502090136,-0.00026777683495682325,1274432.1184199392
2022-09-02,-0.004353280011404242,1268544.380769026,0.268544380769026,-0.004619891138817889,1274432.1184199392
2022-09-05,0.003679815719811516,1273212.3903226585,0.2732123903226584,-0.0009570757670427366,1274432.1184199392
2022-09-06,0.004186503412110537,1278542.6983390856,0.2785426983390855,0.0,1278542.6983390856
2022-09-07,0.0023834740569356147,1281590.0716912611,0.28159007169126116,0.0,1281590.0716912611
2022-09-08,0.00354326443624616,1286131.0842141309,0.2861310842141309,0.0,1286131.0842141309
2022-09-09,0.0016685884878430573,1288277.107735108,0.28827710773510784,0.0,1288277.107735108
2022-09-12,0.005786458169495303,1295731.6693297355,0.2957316693297354,0.0,1295731.6693297355
2022-09-13,0.005601827075352876,1302990.1340773788,0.30299013407737885,0.0,1302990.1340773788
2022-09-14,0.0004857558888165662,1303623.0692080767,0.3036230692080766,0.0,1303623.0692080767
2022-09-15,-0.001156333356822658,1302115.6463684281,0.302115646368428,-0.0011563333568224143,1303623.0692080767
2022-09-16,-0.01757566610504009,1279230.0965377078,0.2792300965377079,-0.018711676132877164,1303623.0692080767
2022-09-19,-0.00044401164533453387,1278662.1034777828,0.27866210347778275,-0.019147379576104906,1303623.0692080767
2022-09-20,0.01457410438092633,1297297.458441803,0.2972974584418031,-0.004852331103741836,1303623.0692080767
2022-09-21,-0.008938883059374321,1285701.0681675682,0.28570106816756824,-0.01374783974281446,1303623.0692080767
2022-09-22,0.005644672515148273,1292958.4296497505,0.2929584296497505,-0.008180769280805023,1303623.0692080767
2022-09-23,-0.020168722720176654,1266881.1095934296,0.2668811095934296,-0.028184496333719444,1303623.0692080767
2022-09-26,-0.03162388281142011,1226817.409847645,0.22681740984764498,-0.058917075935983054,1303623.0692080767
2022-09-27,0.001024739610422317,1228074.5782422717,0.22807457824227173,-0.05795271098700261,1303623.0692080767
2022-09-28,-0.010592829143231878,1215065.7940598049,0.21506579405980486,-0.06793165696436199,1303623.0692080767
2022-09-29,0.005274869198272165,1221475.1071907652,0.22147510719076524,-0.0630151183709986,1303623.0692080767
2022-09-30,0.014174175613474792,1238788.509867575,0.23878850986757505,-0.04973413011161831,1303623.0692080767
2022-10-03,-0.011974341224617057,1223954.833545286,0.2239548335452859,-0.06111293789176919,1303623.0692080767
2022-10-04,0.020474923362239505,1249015.2149609681,0.24901521496096812,-0.041889297249305124,1303623.0692080767
2022-10-06,0.016222564042909785,1269277.4442762414,0.26927744427624134,-0.026346285013734483,1303623.0692080767
2022-10-07,0.0018974979057282395,1271685.8955685436,0.2716858955685435,-0.024498779128643622,1303623.0692080767
2022-10-10,-0.004315647344761636,1266197.747709962,0.2661977477099622,-0.02870869838230905,1303623.0692080767
2022-10-11,-0.01734752725804619,1244232.3477674867,0.2442323477674868,-0.045558200712625174,1303623.0692080767
2022-10-12,0.005228423574057081,1250737.7215061588,0.2507377215061588,-0.0405679747091654,1303623.0692080767
2022-10-13,-0.00519139023574495,1244244.6539112537,0.24424465391125372,-0.04554876075712144,1303623.0692080767
2022-10-14,-0.0031785158967114623,1240289.8024993984,0.24028980249939846,-0.04858249919369095,1303623.0692080767
2022-10-17,0.003569370034325388,1244716.855754319,0.24471685575431912,-0.045186538076180116,1303623.0692080767
2022-10-18,0.007941898692293585,1254602.2709233102,0.2546022709233102,-0.037603506291542965,1303623.0692080767
2022-10-19,-0.0002263422715989233,1254318.3013953562,0.25431830139535627,-0.03782133730010784,1303623.0692080767
2022-10-20,0.0019191408844094961,1256725.5149296273,0.25672551492962725,-0.03597478089041384,1303623.0692080767
2022-10-21,-0.006429652985394696,1248645.2059707383,0.24864520597073825,-0.04217312851845756,1303623.0692080767
2022-10-24,0.006766842842736257,1257094.5918458784,0.25709459184587846,-0.03569166460859219,1303623.0692080767
2022-10-25,0.002312550608811344,1260001.6867095851,0.2600016867095851,-0.03346165278050095,1303623.0692080767
2022-10-27,0.009788640230679357,1272335.3899108344,0.2723353899108343,-0.024000556630413783,1303623.0692080767
2022-10-28,-0.008642034291625135,1261339.8238407767,0.2613398238407767,-0.03243517728862089,1303623.0692080767
2022-10-31,0.008581291989375081,1272163.7491669813,0.2721637491669813,-0.024132221026286538,1303623.0692080767
2022-11-01,0.008733383440410487,1283274.0429874465,0.2832740429874465,-0.015609593525367504,1303623.0692080767
2022-11-02,-0.00218178930940295,1280474.2093994222,0.28047420939942214,-0.017757325990492734,1303623.0692080767
2022-11-03,0.0008774610470449013,1281597.7756399158,0.28159777563991595,-0.01689544630530415,1303623.0692080767
2022-11-04,0.010623366304210478,1295212.6582652002,0.29521265826520016,-0.00645156651606793,1303623.0692080767
2022-11-07,0.006285506226116276,1303353.7254928707,0.30335372549287065,-0.00020661165145663407,1303623.0692080767
2022-11-09,-0.005496555480971242,1296189.7694293684,0.2961897694293685,-0.0057020314800226846,1303623.0692080767
2022-11-10,-0.002549093842440559,1292885.6600694817,0.2928856600694818,-0.008236590309128045,1303623.0692080767
2022-11-11,0.008485714610043991,1303856.7188042495,0.3038567188042496,0.0,1303856.7188042495
2022-11-14,0.005154731764585214,1310577.7504491378,0.3105777504491378,0.0,1310577.7504491378
2022-11-15,0.001884551467735478,1313047.6016723283,0.31304760167232826,0.0,1313047.6016723283
2022-11-16,-0.00986340960547997,1300096.475345541,0.30009647534554107,-0.009863409605479934,1313047.6016723283
2022-11-17,-0.0025430067009793392,1296790.3212968176,0.2967903212968177,-0.012381333589738142,1313047.6016723283
2022-11-18,-0.00328155998054235,1292534.8260752955,0.29253482607529535,-0.015622263481466558,1313047.6016723283
2022-11-21,-0.0013132917748264685,1290837.3507195339,0.29083735071953387,-0.016915038666158733,1313047.6016723283
2022-11-22,-0.0020956125611531315,1288132.2557529605,0.2881322557529604,-0.018975203859810663,1313047.6016723283
2022-11-23,0.0016830150050229015,1290300.2016678466,0.29030020166784665,-0.017324124407607222,1313047.6016723283
2022-11-24,0.0029074602621887075,1294051.69823049,0.29405169823049015,-0.01446703334871069,1313047.6016723283
2022-11-25,0.003882088794619559,1299075.3218278491,0.29907532182784924,-0.010641106862145588,1313047.6016723283
2022-11-28,0.0018975066297245338,1301540.325863529,0.30154032586352897,-0.008763791803239607,1313047.6016723283
2022-11-29,1.6652396493643347e-05,1301561.999629088,0.3015619996290879,-0.008747285344881672,1313047.6016723283
2022-11-30,0.008510409633203696,1312638.825408943,0.31263882540894294,-0.00031131869314160454,1313047.6016723283
2022-12-01,0.006832363203064509,1321607.2506185807,0.32160725061858075,0.0,1321607.2506185807
2022-12-02,0.004491644189453181,1327543.4401465608,0.32754344014656067,0.0,1327543.4401465608
2022-12-05,0.0024224399183267477,1330759.3343692848,0.33075933436928473,0.0,1330759.3343692848
2022-12-06,-0.002799664517613111,1327033.6546793687,0.3270336546793686,-0.002799664517613043,1330759.3343692848
2022-12-07,-0.004239367518300677,1321407.8713080292,0.32140787130802906,-0.00702716322909569,1330759.3343692848
2022-12-08,0.0031652898280324637,1325590.5102017624,0.32559051020176244,-0.0038841164093522673,1330759.3343692848
2022-12-09,-0.006286361687561911,1317257.3688050343,0.3172573688050344,-0.010146061136328433,1330759.3343692848
2022-12-12,0.0037282732652346583,1322168.4642365833,0.3221684642365834,-0.006455615159575934,1330759.3343692848
2022-12-13,0.004498290633675313,1328115.9622553994,0.3281159622553995,-0.0019863637591076566,1330759.3343692848
2022-12-14,0.008313538955627326,1339157.3060452002,0.3391573060452002,0.0,1339157.3060452002
2022-12-15,-0.009885968919108038,1325918.4385398407,0.3259184385398408,-0.009885968919108201,1339157.3060452002
2022-12-16,-0.014313405898792597,1306940.0297403268,0.30694002974032686,-0.024057872932058633,1339157.3060452002
2022-12-19,0.0077426604610210574,1317059.2226335232,0.31705922263352315,-0.016501484412564715,1339157.3060452002
2022-12-20,-0.0038563083814543153,1311980.2361144098,0.3119802361144097,-0.020294157981372463,1339157.3060452002
2022-12-21,-0.014758498790409741,1292617.3773866738,0.2926173773866738,-0.03475314546576169,1339157.3060452002
2022-12-22,-0.012752305892230635,1276133.525188626,0.2761335251886261,-0.0470622686162957,1339157.3060452002
2022-12-23,-0.03237031417584448,1234824.6820479422,0.23482468204794227,-0.07790916237120282,1339157.3060452002
2022-12-26,0.024481131059834786,1265054.5869250766,0.26505458692507666,-0.05533533572613947,1339157.3060452002
2022-12-27,0.02194452619158813,1292815.6104416426,0.2928156104416426,-0.03460511725871396,1339157.3060452002
2022-12-28,0.0027938255327602485,1296427.5117032453,0.2964275117032453,-0.03190797238611531,1339157.3060452002
2022-12-29,0.001424776723026719,1298274.6314450116,0.29827463144501154,-0.030528657399423342,1339157.3060452002
2022-12-30,0.006577361607056038,1306813.8531612928,0.30681385316129295,-0.024152093811461217,1339157.3060452002
2023-01-02,0.008572683862237251,1318016.755191237,0.31801675519123696,-0.015786458214080534,1339157.3060452002
2023-01-03,0.0013143700072847046,1319749.116883359,0.31974911688335883,-0.014492837453993768,1339157.3060452002
2023-01-04,-0.012596977519606365,1303124.2669264588,0.3031242669264589,-0.02690724902599695,1339157.3060452002
2023-01-05,0.005075452281639611,1309738.2119602908,0.3097382119602907,-0.02196836320281892,1339157.3060452002
2023-01-06,-0.005785953844032331,1302160.1271181232,0.3021601271181231,-0.027627209111330653,1339157.3060452002
2023-01-09,0.009268843309642975,1314229.6453004458,0.31422964530044584,-0.01861443807402341,1339157.3060452002
2023-01-10,-0.0022664499051723414,1311251.00964548,0.3112510096454799,-0.02083869928778803,1339157.3060452002
2023-01-11,-0.0008492507593644751,1310137.428729821,0.3101374287298211,-0.021670252765958242,1339157.3060452002
2023-01-12,-0.0017270064915200073,1307874.8128856213,0.30787481288562124,-0.023359834590278572,1339157.3060452002
2023-01-13,0.0024454253287182672,1311073.1230798445,0.31107312307984447,-0.020971533992741986,1339157.3060452002
2023-01-16,-0.003068226750681437,1307050.4534515115,0.3070504534515115,-0.023975415321824123,1339157.3060452002
2023-01-17,-0.002429169429010408,1303875.406447813,0.30387540644781286,-0.026346344404886812,1339157.3060452002
2023-01-18,0.005077503845585036,1310495.8388382152,0.3104958388382153,-0.02140261422433487,1339157.3060452002
2023-01-19,0.0008797702150330877,1311648.77404415,0.31164877404415003,-0.020541673391820114,1339157.3060452002
2023-01-20,-0.005081498209943782,1304983.6331467696,0.3049836331467697,-0.02551878912519423,1339157.3060452002
2023-01-23,-0.0014527996196147862,1303087.7534209306,0.30308775342093064,-0.026934515057674746,1339157.3060452002
2023-01-24,-0.004755759324845921,1296890.5816865063,0.29689058168650617,-0.03156218031137514,1339157.3060452002
2023-01-25,-0.012889135234246864,1280174.783595128,0.28017478359512804,-0.04404450633530088,1339157.3060452002
2023-01-27,-0.024419555538276988,1248913.484368425,0.2489134843684251,-0.06738851460496686,1339157.3060452002
2023-01-30,-0.0016411698912810783,1246863.8051610647,0.24686380516106476,-0.06891908849506012,1339157.3060452002
2023-01-31,0.017419024388427167,1268582.9561922124,0.2685829561922124,-0.05270056738995654,1339157.3060452002
2023-02-01,-0.008843160378098406,1257364.6736576825,0.25736467365768245,-0.061077688198608815,1339157.3060452002
2023-02-02,-0.005477847807381017,1250477.0213370083,0.25047702133700844,-0.0662209617256112,1339157.3060452002
2023-02-03,-0.0041326857569351115,1245309.1927615544,0.24530919276155427,-0.07007997705721225,1339157.3060452002
2023-02-06,0.004516796609610951,1250934.001101337,0.250934001101337,-0.06587971745037513,1339157.3060452002
2023-02-07,0.0011073572316076463,1252319.2319137205,0.2523192319137204,-0.06484531260030235,1339157.3060452002
2023-02-08,0.010121766588530428,1264994.914873479,0.2649949148734789,-0.055379895130272416,1339157.3060452002
2023-02-09,-0.0017920279079690685,1262728.0086825867,0.2627280086825867,-0.057072680720627544,1339157.3060452002
2023-02-10,0.0007409506522413601,1263663.6278242234,0.26366362782422326,-0.05637401810839149,1339157.3060452002
2023-02-13,-0.011345657631439196,1249326.5329416273,0.2493265329416272,-0.06708007543106431,1339157.3060452002
2023-02-14,-0.005633593796988726,1242288.334735234,0.24228833473523403,-0.07233576733120295,1339157.3060452002
2023-02-15,0.000435076115533837,1242828.8247182837,0.2428288247182837,-0.07193216278033365,1339157.3060452002
2023-02-16,0.008760826823735421,1253717.032823187,0.253717032823187,-0.0638015211777736,1339157.3060452002
2023-02-17,-0.0058032251632413635,1246441.4305907232,0.2464414305907232,-0.06923449174786311,1339157.3060452002
2023-02-20,-0.0013141291746952542,1244803.4455422352,0.2448034455422352,-0.07045763785705716,1339157.3060452002
2023-02-21,0.000393588051299508,1245293.385304617,0.24529338530461708,-0.07009178109014103,1339157.3060452002
2023-02-22,-0.017041338333321165,1224071.9194013942,0.22407191940139426,-0.08593866166751996,1339157.3060452002
2023-02-23,0.0018196135619640104,1226299.2572667561,0.22629925726675615,-0.0842754232598234,1339157.3060452002
2023-02-24,-0.0076211177418704324,1216953.4862403579,0.21695348624035793,-0.09125426807828474,1339157.3060452002
2023-02-27,-0.013905571600997733,1200031.052402359,0.20003105240235897,-0.10389089692062314,1339157.3060452002
2023-02-28,0.0034587008489707616,1204181.6008220941,0.20418160082209402,-0.10079152360503218,1339157.3060452002
2023-03-01,0.019691336372964423,1227893.5457780168,0.22789354577801668,-0.08308490702691795,1339157.3060452002
2023-03-02,-0.0010126760402447222,1226650.0874042362,0.2266500874042361,-0.08401344497251062,1339157.3060452002
2023-03-03,0.013516471154681959,1243230.067927524,0.24323006792752389,-0.07163253912340484,1339157.3060452002
2023-03-06,0.009040244037470514,1254469.1711363099,0.25446917113630985,-0.06323987072063353,1339157.3060452002
2023-03-08,0.005325764516865399,1261150.178535449,0.2611501785354491,-0.058250906863303364,1339157.3060452002
2023-03-09,-0.0008636678021054412,1260060.9637326286,0.26006096373262855,-0.05906426523270736,1339157.3060452002
2023-03-10,-0.0044546509749980034,1254447.83193198,0.25444783193198006,-0.06325580552099896,1339157.3060452002
2023-03-13,-0.01461184073238391,1236118.0400047058,0.23611804000470582,-0.07694336249771139,1339157.3060452002
