Symbol,Yahoo_Symbol,PE,PB,ROE,ROCE,Debt_To_Equity,Revenue_Growth,EPS_Growth,Profit_Growth,Operating_Margin,Net_Margin,Market_Cap,Factor_Date
HCG,HCG.NS,657.3936,6.7115955,0.01898,0.16031982157239327,123.057,0.115,-0.712,-0.6901598739022743,0.09546,0.00541,92261302272.0,2026-06-19
TARIL,TARIL.NS,39.227272,7.7007165,0.19334999,0.23444402687191787,29.595,0.157,-0.041,0.23391048676902973,0.14242,0.10539,103617249280.0,2026-06-19
STAR,STAR.NS,18.47646,3.306268,0.20033,0.22950219585146756,55.821,0.112,0.544,-0.8452205467996677,0.14089,0.11447,102726483968.0,2026-06-19
ALKYLAMINE,ALKYLAMINE.NS,50.862904,5.9767056,,0.17648522664993213,,-0.046,-0.035,-0.0328577477078614,0.13975,0.11769,91645026304.0,2026-06-19
TTML,TTML.NS,,-0.4387021,,,,-0.041,,0.8311796255057554,0.43429002,-0.18556999,87619862528.0,2026-06-19
MANORAMA,MANORAMA.NS,43.589317,13.909754,0.3798,0.4905156798044164,52.154,0.681,0.315,0.957750058065662,0.23008,0.15727,93539377152.0,2026-06-19
RATEGAIN,RATEGAIN.NS,52.755165,5.112542,0.105399996,0.11701088269785163,47.296,1.745,0.271,-0.0696025922681868,0.15659,0.1066,102550216704.0,2026-06-19
PVRINOX,PVRINOX.NS,52.31281,1.2567337,0.024400001,0.15802055277784063,91.874,0.238,,2.1949213161659515,0.07839,0.05027,92622200832.0,2026-06-19
VESUVIUS,VESUVIUS.NS,36.245136,5.6811943,,0.21228107195610887,0.826,0.037,-0.059,-0.0016633902918493876,0.13256,0.12282,94528995328.0,2026-06-19
BLUEJET,BLUEJET.NS,35.794262,6.5233192,0.19881001,0.20803464605694835,3.102,-0.311,-0.415,-0.18802895122262886,0.27618998,0.2616,88727568384.0,2026-06-19
POWERMECH,POWERMECH.NS,24.49357,3.9017322,0.17255,0.22084764574609464,25.632,0.139,0.216,0.11486155354079883,0.09738,0.06005,89148456960.0,2026-06-19
SAREGAMA,SAREGAMA.NS,43.13607,5.340618,0.12567,0.18587719862227325,4.281,0.194,0.241,0.013756976402624107,0.33845,0.21030001,88848449536.0,2026-06-19
STARCEMENT,STARCEMENT.NS,22.008223,2.715273,0.12871,0.24926260825266763,18.924,0.119,0.202,1.3279166545859917,0.18438,0.10418,86551191552.0,2026-06-19
ESABINDIA,ESABINDIA.NS,42.89177,20.611406,0.52285,0.5944397938053487,0.78,0.076,-0.082,0.17825789533690573,0.14739001,0.13705,88517558272.0,2026-06-19
PGINVIT,PGINVIT.NS,9.576846,1.1309636,,,,,,-0.2243936295807377,,,87323525120.0,2026-06-19
JAYNECOIND,JAYNECOIND.NS,18.742138,3.0550525,0.17754,0.3116839864295357,74.729,0.178,0.877,3.1099574014909477,0.15237,0.06494,86807248896.0,2026-06-19
JLHL,JLHL.NS,44.96276,5.6447806,0.13391,0.15916967977616142,37.837,0.171,0.12,0.01240984246842859,0.16993,0.12936,87084793856.0,2026-06-19
BSOFT,BSOFT.NS,17.287952,2.1830337,0.13656999,0.19890598584262906,3.422,0.024,0.437,0.0030904094744175245,0.17045,0.09762,89435602944.0,2026-06-19
VARROC,VARROC.NS,41.329933,5.2101464,0.13456,0.3721273102395768,50.855,0.128,2.363,2.6751755675322553,0.06115,0.025309999,92833226752.0,2026-06-19
TSFINV,TSFINV.NS,16.865164,1.4601201,0.090629995,0.0306481237719516,3.85,4.991,0.506,0.2661323179235089,0.17818001,0.52978003,87504314368.0,2026-06-19
GENUSPOWER,GENUSPOWER.NS,15.2866535,4.057172,0.28997,0.2696622825323153,103.821,0.641,0.395,0.9021774038152739,0.16192,0.12467,89977569280.0,2026-06-19
SIGMAADV,SIGMAADV.NS,34.542763,19.7506,0.87583,0.08742734772650188,70.808,,,20.167019435664947,0.15732001,0.53952,92534661120.0,2026-06-19
RELAXO,RELAXO.NS,49.68011,4.027739,0.0833,0.15350263570727862,10.545,0.08,0.205,0.052486350026419305,0.11307,0.06634,88920866816.0,2026-06-19
BATAINDIA,BATAINDIA.NS,72.645935,6.179487,0.08465999,0.250678817574244,86.9,0.05,-0.952,-0.5941280363882706,0.05526,0.03817,97571684352.0,2026-06-19
IRBINVIT,IRBINVIT.NS,17.560846,,,,,,,-0.047724307055435566,,,85072601088.0,2026-06-19
EQUITASBNK,EQUITASBNK.NS,86.155556,1.4476141,0.016900001,,94.248,0.179,4.027,-0.2989944229815865,0.32362998,0.02309,88684191744.0,2026-06-19
PARAS,PARAS.NS,127.947655,15.464484,0.13137999,0.1604379297301617,3.731,0.579,0.746,0.38805734992910035,0.22305,0.18486,112286351360.0,2026-06-19
TRIVENI,TRIVENI.NS,33.639343,2.9186075,0.082650006,0.14043355799557924,64.646,-0.074,-0.111,0.10493852543278917,0.1597,0.042719997,90436976640.0,2026-06-19
EUREKAFORB,EUREKAFORB.NS,55.88517,1.978722,0.0361,0.052608355802083506,0.629,0.116,0.028,-0.010753623470502505,0.09583,0.06003,90406387712.0,2026-06-19
ASKAUTOLTD,ASKAUTOLTD.NS,31.125828,7.064907,0.25258,0.2875286282962971,51.789,0.35,0.243,0.20071076649705194,0.08927,0.07119,92657016832.0,2026-06-19
LEMONTREE,LEMONTREE.NS,39.38676,6.405258,0.14905,0.17790388866712983,96.367,0.094,0.087,0.155232115396648,0.43915,0.15720999,89510453248.0,2026-06-19
THYROCARE,THYROCARE.NS,52.99804,16.071003,0.28745002,0.381290130077984,8.65,0.197,1.163,0.7816632062069719,0.27403,0.19666,85955272704.0,2026-06-19
KRBL,KRBL.NS,13.598445,1.5161189,0.11731,0.15160697293590933,2.924,0.058,0.007,0.3612855792458775,0.13517,0.10627,88053940224.0,2026-06-19
CELLO,CELLO.NS,26.623554,3.2624564,0.12976,0.19244451428009465,1.411,0.099,-0.007,-0.09068481494901762,0.17674999,0.13936,86388137984.0,2026-06-19
TIMETECHNO,TIMETECHNO.NS,17.922,2.1645975,0.13372,0.19776071755018398,17.605,0.144,0.106,0.2082280765066763,0.11829001,0.07666,88469331968.0,2026-06-19
KRN,KRN.NS,101.21951,13.512341,0.14258,0.19519210985560004,32.633,0.365,0.569,0.4461810217984167,0.15363,0.12743,81495818240.0,2026-06-19
MAHSEAMLES,MAHSEAMLES.NS,11.992359,1.2240012,0.106079996,0.09272621278136438,0.194,-0.128,-0.502,-0.09799861086100893,0.16129999,0.15003,84124729344.0,2026-06-19
INDIASHLTR,INDIASHLTR.NS,17.471724,2.667696,0.17036,,195.303,0.281,0.273,0.33952681736060353,0.63122004,0.48219,85700894720.0,2026-06-19
SHARDACROP,SHARDACROP.NS,12.01444,2.6083944,0.24157,0.3062762503486191,,0.129,0.565,1.2368907376117155,0.21327999,0.12925,81816453120.0,2026-06-19
MIDHANI,MIDHANI.NS,62.105263,5.686747,0.08922,0.0998581666357387,26.557,0.346,0.387,0.18611046451829436,0.17974001,0.10877,81792647168.0,2026-06-19
GRINFRA,GRINFRA.NS,9.573328,0.9211941,0.100880004,0.11468363922395232,51.877,0.097,-0.487,-0.10991845302481743,0.12872,0.1075,86407151616.0,2026-06-19
EMBDL,EMBDL.NS,,0.88562495,-0.090459995,-0.030506447162126655,53.414,-0.73,,-5.371881325023547,-0.79927003,-0.50389,87419199488.0,2026-06-19
V2RETAIL,V2RETAIL.NS,51.794308,9.184386,0.25959,0.3019956189904743,110.224,0.598,1.688,1.249869850053379,0.05312,0.05284,86309699584.0,2026-06-19
RELIGARE,RELIGARE.NS,98.84109,2.9184024,0.02001,0.01393314329456552,12.72,0.221,-0.169,-0.31024416391432597,0.055359997,0.01012,87018012672.0,2026-06-19
CLEAN,CLEAN.NS,36.031452,5.230259,0.15309,0.21948883150667065,0.135,-0.055,-0.214,-0.13142716665721146,0.30067,0.24009001,82794086400.0,2026-06-19
TIPSMUSIC,TIPSMUSIC.NS,38.511208,32.11792,0.92331004,1.0403860133170217,1.962,0.324,0.935,0.3012935162087277,0.73416,0.5772,83493208064.0,2026-06-19
GMRP&UI,GMRP&UI.NS,13.037038,4.187726,0.41511002,0.12788282533942227,549.816,0.154,,-0.5764886810155694,0.14103,0.081879996,79726272512.0,2026-06-19
AXISCADES,AXISCADES.NS,115.24716,11.330034,0.10366999,0.19218357431121144,52.834,0.015,-0.986,-0.040281944251689426,0.0725,0.06205,82297462784.0,2026-06-19
YATHARTH,YATHARTH.NS,46.33096,4.8167233,0.09889,0.1515510959173818,14.614,0.442,0.129,0.34344478915316556,0.14614001,0.14224,81337532416.0,2026-06-19
SUPRIYA,SUPRIYA.NS,36.1079,6.2982707,0.19059,0.23789078712007397,0.454,0.502,0.467,0.112588982645059,0.32228002,0.2526,75412381696.0,2026-06-19
SKYGOLD,SKYGOLD.NS,28.226341,6.5931153,0.29828,0.34160280292722145,72.072,0.806,1.119,1.0754903874929989,0.071329996,0.04374,78993424384.0,2026-06-19
KPIGREEN,KPIGREEN.NS,16.833124,2.6318014,0.17253,0.1222095629904083,158.765,0.398,0.472,0.48987677777913374,0.31695,0.17661,79958310912.0,2026-06-19
E2E,E2E.NS,,5.0673428,-0.0095,0.05768083966076367,9.441,1.857,-0.596,-1.327742486993176,0.07064,-0.063379996,87475765248.0,2026-06-19
SKFINDIA,SKFINDIA.NS,30.729301,6.142226,0.13543001,0.32744066597112276,0.219,-0.51,,-0.5300666183668781,0.02898,0.07067,81656684544.0,2026-06-19
CERA,CERA.NS,40.126343,5.564452,0.14376001,0.169068035395909,3.172,0.109,-0.097,-0.17160809025159007,0.13666001,0.0996,81896112128.0,2026-06-19
NESCO,NESCO.NS,19.398907,2.670478,0.14673,0.16904661055660153,9.068,0.308,0.05,0.10002398656752219,0.45831,0.4001,80042516480.0,2026-06-19
IXIGO,IXIGO.NS,110.63006,11.09443,0.053260002,0.03423455617517891,2.15,0.084,0.674,0.19858097105446812,0.06555,0.05874,83956883456.0,2026-06-19
BAJAJCON,BAJAJCON.NS,43.735065,11.036531,0.25309,0.28648116054790684,2.092,0.304,1.13,0.5182596547250773,0.22031,0.16329001,81290305536.0,2026-06-19
RHIM,RHIM.NS,,2.1410053,-0.10132,0.11269120056013547,12.595,0.016,,-2.8909313386610624,0.038829997,-0.09526,76230000640.0,2026-06-19
BORORENEW,BORORENEW.NS,63.554855,5.588276,0.10154,0.2702511457720045,10.74,0.17,,2.8554858871083666,0.26124,0.08297,84520615936.0,2026-06-19
SFL,SFL.NS,48.375683,2.3649,0.05061,0.10860784432609134,27.85,0.236,3.222,0.7863458310016788,0.07716,0.04177,76917350400.0,2026-06-19
INOXGREEN,INOXGREEN.NS,72.63636,3.728627,0.055999998,0.1181990636430139,5.147,0.747,3.165,4.171212121212121,0.39771998,0.24023001,80198033408.0,2026-06-19
SAFARI,SAFARI.NS,48.581852,7.31583,0.16223,0.22423173958048676,10.456,0.124,-0.003,0.17478991596638654,0.092819996,0.081949994,81572691968.0,2026-06-19
PGIL,PGIL.NS,30.286142,5.7523746,0.20896,0.25131581810430703,65.567,0.069,0.203,0.11807634707932978,0.085030004,0.05526,84078182400.0,2026-06-19
WELENT,WELENT.NS,21.783403,2.9190025,0.13603,0.14679520203794455,60.918,0.174,0.531,0.08466641865079365,0.18878001,0.09677,77605003264.0,2026-06-19
IMFA,IMFA.NS,18.328672,2.863332,0.1671,0.18737973237849964,35.121,0.346,1.182,0.12029995775242923,0.18524,0.15012,77807214592.0,2026-06-19
JSLL,JSLL.NS,31.119234,19.43654,0.59921,0.6138230770055056,27.261,0.548,0.775,1.7751018534386247,0.28548,0.27684,68775591936.0,2026-06-19
JKLAKSHMI,JKLAKSHMI.NS,17.949413,1.905124,0.11098,0.14985299571077615,66.59,0.002,-0.27,0.4884586208142181,0.10644,0.06093,74002489344.0,2026-06-19
TTKPRESTIG,TTKPRESTIG.NS,45.715504,3.8645985,,0.13398649618257544,,0.123,,0.4282283884738527,0.05973,0.05401,73501589504.0,2026-06-19
GPPL,GPPL.NS,14.617262,3.1989982,0.21802999,0.27165266340170774,1.544,0.24,0.25,0.29798486253325807,0.60801,0.44472998,75358576640.0,2026-06-19
REDTAPE,REDTAPE.NS,30.908047,7.3007164,0.26577,0.2600905949912028,70.489,0.355,0.69,0.415,0.13174,0.09945,74324983808.0,2026-06-19
JYOTHYLAB,JYOTHYLAB.NS,21.717506,4.670378,0.18316999,0.19419177269829038,3.247,0.042,-0.116,0.0026525916903505213,0.11282,0.11316,74247102464.0,2026-06-19
GNFC,GNFC.NS,10.354868,0.91759986,0.091350004,0.08519092475285908,0.066,0.074,0.871,0.35343383584589616,0.18252,0.10395,83609247744.0,2026-06-19
SPARC,SPARC.NS,5.0083594,5.809556,2.7689402,1.1284541869181306,41.776,67.168,,5.534758109252285,0.95553,39.67305,77771595776.0,2026-06-19
PNGJL,PNGJL.NS,18.309626,3.8274832,0.23306999,0.2918210111083,88.504,1.232,0.455,0.8776000146608757,0.03339,0.03816,75114561536.0,2026-06-19
CAMPUS,CAMPUS.NS,48.43496,8.060206,0.18053,0.2663934771061686,26.059,0.123,0.252,0.2385707212411289,0.12859,0.0846,72822865920.0,2026-06-19
GAEL,GAEL.NS,24.046755,2.219515,0.09664,0.13459857694005753,13.384,0.158,3.214,0.22039064693378255,0.1099,0.05312,73125855232.0,2026-06-19
BIRLACORPN,BIRLACORPN.NS,14.044859,1.0639633,0.07755,0.1227250245671117,46.04,0.008,0.149,0.888663076245639,0.13252,0.05775,78356783104.0,2026-06-19
EPL,EPL.NS,18.813532,2.5498462,0.15077,0.2847467301820234,33.579,0.177,-0.099,0.08328690807799442,0.123950005,0.08165,73030164480.0,2026-06-19
SANOFI,SANOFI.NS,24.877285,10.282626,,0.5997511260151952,2.376,-0.119,-0.141,-0.20991535671100361,0.28329,0.17465,77037428736.0,2026-06-19
ABFRL,ABFRL.NS,,1.2722121,-0.12693,0.05264247566213259,98.822,0.157,,-1.0645255707519556,-0.07627,-0.094890006,74308583424.0,2026-06-19
TCI,TCI.NS,15.821536,3.0102732,0.19177,0.1792871440260731,11.991,0.112,0.09,0.10618181818181818,0.08053,0.0928,72050917376.0,2026-06-19
SUVEN,SUVEN.NS,,10.211442,-0.78799003,-0.4795124091316431,2.823,0.036,,-0.7191458521260381,-34.35004,0.0,70558433280.0,2026-06-19
PRECWIRE,PRECWIRE.NS,48.274853,9.678289,0.23027,0.2679177468172811,37.995,0.667,0.819,0.7244316698893049,0.04456,0.0287,75453988864.0,2026-06-19
SONATSOFTW,SONATSOFTW.NS,17.82388,4.342103,0.25724,0.2620884831572653,37.962,-0.031,0.218,0.0935314479478183,0.072280005,0.0434,82636980224.0,2026-06-19
MAXESTATES,MAXESTATES.NS,465.0521,2.8950782,0.0053899996,0.015813329584150937,76.296,-0.087,,-0.40626028656720936,0.14196,0.05287,72989057024.0,2026-06-19
RCF,RCF.NS,17.676546,1.4796556,0.08665,0.12553455268400274,80.607,0.496,1.589,0.7630439265828006,0.04369,0.02313,75675058176.0,2026-06-19
SUDARSCHEM,SUDARSCHEM.NS,327.58008,2.0973508,0.0103400005,0.09188666529930557,64.172,1.065,,-0.6010733452593918,0.054629996,0.00228,73278775296.0,2026-06-19
MAHLIFE,MAHLIFE.NS,23.835615,2.0470107,0.10797,-0.033304756233514025,18.26,71.47,-0.195,3.8642519171153533,-0.07391,0.25301,74243268608.0,2026-06-19
KIRLFER,KIRLFER.NS,21.983356,2.1118035,0.100109994,0.1982168707111335,12.218,0.299,0.44,0.2169166411590654,0.04536,0.051939998,78453874688.0,2026-06-19
WESTLIFE,WESTLIFE.NS,223.04349,11.536156,0.05289,0.13027330712627397,291.521,0.079,0.5,1.661792914948093,0.04538,0.01243,71663116288.0,2026-06-19
DBL,DBL.NS,5.0522647,0.83407795,0.22893,0.1369414351086758,115.513,-0.257,-0.722,1.0323316942516247,0.14111,0.14497,70663503872.0,2026-06-19
KINGFA,KINGFA.NS,35.85915,5.0000243,0.17412001,0.19451481769707696,1.101,0.232,0.262,0.21198690002041148,0.14753,0.09284,69965783040.0,2026-06-19
GOKULAGRO,GOKULAGRO.NS,18.021564,4.6902676,0.30102,0.3752141032183061,41.405,0.135,1.45,0.5064262130385385,0.0291,0.015369999,66580418560.0,2026-06-19
BALAMINES,BALAMINES.NS,42.194176,3.4764163,0.08113,0.11340906539003764,6.194,0.119,0.617,0.061445140647913614,0.2034,0.11733,70407372800.0,2026-06-19
DYNAMATECH,DYNAMATECH.NS,225.56203,9.271055,0.0429,0.1346855020604745,80.387,0.138,-0.219,-0.24697955390334572,0.06755,0.019989999,73592078336.0,2026-06-19
AVL,AVL.NS,68.82744,11.67771,0.18383,0.2526299524448238,83.205,0.284,0.369,0.10835150251208646,0.06379,0.043759998,80349691904.0,2026-06-19
SJS,SJS.NS,41.602264,8.136735,0.21881,0.2915674513993678,2.639,0.297,0.429,0.4488893415836962,0.23549,0.17873,70635372544.0,2026-06-19
GARFIBRES,GARFIBRES.NS,38.769386,5.677905,0.15306,0.19647706643707102,3.161,-0.014,-0.194,-0.14194900339421673,0.20437999,0.12996,75677466624.0,2026-06-19
TANLA,TANLA.NS,13.464052,2.7328205,0.21409,0.2854411687683117,2.118,0.15,0.164,0.003672507721531264,0.13497,0.11525,68069400576.0,2026-06-19
ACI,ACI.NS,60.75145,3.3538842,0.05552,0.10245015524846716,24.128,-0.129,-0.731,-0.3409789902725091,0.07058,0.098850004,64877383680.0,2026-06-19
PRICOLLTD,PRICOLLTD.NS,27.172012,5.4387364,0.22087999,0.33407118120996443,30.215,0.429,1.091,0.5015266718553554,0.090900004,0.062069997,68156133376.0,2026-06-19
ICIL,ICIL.NS,60.15625,3.304154,0.05469,0.12659815393682644,56.992,0.034,1.2,-0.4932917543839298,0.04133,0.03059,76250923008.0,2026-06-19
RAIN,RAIN.NS,21.227934,0.85785115,,0.13349906886756158,127.738,0.2,,1.0753612195601743,0.09608,0.01704,63902314496.0,2026-06-19
ISGEC,ISGEC.NS,62.232323,2.4829261,0.05371,0.14873353656738228,32.93,0.174,0.041,-0.42565643783612783,0.04306,0.01604,67952300032.0,2026-06-19
CEIGALL,CEIGALL.NS,21.589628,3.0605233,0.15484,0.1976451323935084,61.085,0.371,0.788,0.06076436717105241,0.14947,0.07754,66720464896.0,2026-06-19
DODLA,DODLA.NS,25.126638,4.003257,0.17337,0.17306411191388202,3.405,0.181,0.026,0.027195783480167737,0.02957,0.064720005,67030224896.0,2026-06-19
ASHAPURMIN,ASHAPURMIN.NS,17.031399,4.1470466,0.29049,0.24093553710731416,87.774,2.546,0.276,0.3570197085967344,0.08903,0.07665,68396683264.0,2026-06-19
SHAKTIPUMP,SHAKTIPUMP.NS,26.071428,3.956354,0.17969999,0.22998848890415965,29.625,0.286,-0.662,-0.36924847564708474,0.08675,0.09548,67560386560.0,2026-06-19
NEWGEN,NEWGEN.NS,22.51186,3.754173,0.18250999,0.25160052706764957,2.214,0.053,-0.009,0.2529258162596133,0.31538,0.19092,66987241472.0,2026-06-19
GSFC,GSFC.NS,9.928911,0.5475818,0.0551,0.060196795841699395,0.217,0.37,-0.277,0.13826007511927724,0.0113,0.06147,66784837632.0,2026-06-19
GREENLAM,GREENLAM.NS,114.66363,5.308837,0.04862,0.16325751938218197,98.417,0.258,25.5,-0.19271057540536662,0.08519,0.01847,64363556864.0,2026-06-19
INDIAGLYCO,INDIAGLYCO.NS,21.011087,2.2081912,0.112849995,0.14399490707144189,57.645,0.131,0.319,0.26779837173046944,0.1283,0.069520004,64767963136.0,2026-06-19
HNDFDS,HNDFDS.NS,45.640194,5.855748,0.14496,0.1783192293460925,93.406,0.196,0.309,0.29298976227659207,0.0689,0.03506,68238835712.0,2026-06-19
TRANSRAILL,TRANSRAILL.NS,16.98896,2.9875157,0.19392,0.33354356855117634,29.726,-0.057,-0.278,0.22791164658634538,0.103879996,0.05953,68175212544.0,2026-06-19
JKPAPER,JKPAPER.NS,24.185411,1.1659737,0.047810003,0.11046081691154408,44.544,0.224,0.591,-0.349690550160229,0.08992,0.03757,64331894784.0,2026-06-19
ETHOSLTD,ETHOSLTD.NS,67.05149,4.355379,0.07265,0.10753431166923484,19.366,0.33,-0.117,-0.015814032708159592,0.06445,0.05878,64804450304.0,2026-06-19
KOVAI,KOVAI.NS,26.179193,4.856346,0.20326,0.25231118625837623,30.528,0.159,0.158,0.16996624011348377,0.19803,0.15416999,64072413184.0,2026-06-19
SUNFLAG,SUNFLAG.NS,31.651829,0.7225901,0.022939999,0.047138262067056506,5.905,0.133,-0.208,0.2486116253239541,0.09563,0.051370002,64059006976.0,2026-06-19
FDC,FDC.NS,22.128397,2.5068634,0.118090004,0.13546475806712024,0.622,0.189,1.668,0.0548506473864464,0.15732999,0.12963,62291136512.0,2026-06-19
CELLECOR,CELLECOR.NS,160.44444,31.374252,,,,,,0.28188075843923843,,,62865342464.0,2026-06-19
GANESHHOU,GANESHHOU.NS,20.315138,2.899246,0.14415,0.16975847064468658,13.079,-0.622,-0.628,-0.4711933585259004,0.73619,0.61845,64237240320.0,2026-06-19
SUPRAJIT,SUPRAJIT.NS,35.24812,4.478881,0.13446,0.21556447591396705,69.079,0.188,1.62,0.8402558807233164,0.07693,0.04776,64305836032.0,2026-06-19
AJAXENGG,AJAXENGG.NS,28.159243,4.5195303,0.17663,0.18876568503520977,0.132,0.003,0.044,-0.1343773068405512,0.14885001,0.107080005,62918021120.0,2026-06-19
GVPIL,GVPIL.NS,21.946415,12.146724,0.71698,0.4234917837502652,3.02,0.188,-0.311,0.24438423645320198,0.32781,0.199,70760275968.0,2026-06-19
SKIPPER,SKIPPER.NS,29.208994,4.151813,0.15878999,0.25853512606195334,63.557,0.294,0.623,0.42706868613822935,0.091129996,0.03838,62328668160.0,2026-06-19
GALAXYSURF,GALAXYSURF.NS,25.156147,2.648186,0.1047,0.16630799203574814,8.579,0.148,-0.18,-0.12308550063953298,0.06723,0.05095,67115843584.0,2026-06-19
KENNAMET,KENNAMET.NS,46.954865,8.094313,,0.2947119253134169,0.262,0.392,1.104,-0.06877828054298643,0.16075,0.1021,64932511744.0,2026-06-19
HCC,HCC.NS,36.52,2.8109603,0.10915,0.14152244741988718,47.912,-0.278,-0.46,0.46959069519666163,0.16687,0.0417,71747231744.0,2026-06-19
CSBBANK,CSBBANK.NS,9.934228,1.2848732,0.13483,,,0.079,0.058,0.06631862579993264,0.36215,0.2378,61435625472.0,2026-06-19
DBREALTY,DBREALTY.NS,228.02,1.2245314,0.00598,0.015707561308049362,18.413,-0.866,,1.2028575842074838,-0.57688,0.01599,61839798272.0,2026-06-19
FIEMIND,FIEMIND.NS,23.525774,4.942732,0.22686,0.3200356261940756,5.395,0.174,0.207,0.24723989849697442,0.12339,0.09011,60061462528.0,2026-06-19
LATENTVIEW,LATENTVIEW.NS,30.825497,3.4769285,0.12173,0.12778134569079097,1.863,0.194,-0.011,0.13743591510078482,0.19770999,0.18687001,61042868224.0,2026-06-19
SIS,SIS.NS,44.15544,2.3651462,0.05565,0.16269069669451508,70.299,0.31,,10.68871925360475,0.030439999,0.0086199995,60208250880.0,2026-06-19
ARVINDFASN,ARVINDFASN.NS,51.654053,6.7564125,0.15903,0.35017693962346674,115.111,0.148,,4.445881360697217,0.08354,0.02327,63860355072.0,2026-06-19
JAIBALAJI,JAIBALAJI.NS,47.605633,2.782122,0.059310004,0.14388032897282435,18.455,0.098,-0.715,-0.7670646017064602,0.03452,0.02247,61668196352.0,2026-06-19
PRAJIND,PRAJIND.NS,260.8846,4.764614,0.017719999,0.1056240112067813,13.217,-0.018,-0.709,-0.8910895385822765,-0.00451,0.00753,62340206592.0,2026-06-19
PRSMJOHNSN,PRSMJOHNSN.NS,82.88276,3.889698,,0.13904129096488685,93.47,-0.008,0.26,-0.08795195796321782,0.0035299999,0.02535,60493393920.0,2026-06-19
UNIMECH,UNIMECH.NS,95.42339,8.524057,0.09,0.09642228883555715,17.186,0.196,-0.168,-0.24172473084780693,0.34327,0.26314,60176408576.0,2026-06-19
MOIL,MOIL.NS,20.59524,2.209567,0.10005,0.14958472305022924,,0.026,-0.199,0.3010028952681984,0.20464,0.18160999,59845005312.0,2026-06-19
TVSSCS,TVSSCS.NS,52.706562,2.9453266,0.06004,0.23374006297918173,133.606,0.213,,9.409124356144224,0.027460001,0.01039,60225482752.0,2026-06-19
SENORES,SENORES.NS,50.189396,8.059072,0.13793,0.14266703960807248,35.46,0.534,1.089,0.969950486597234,0.21799,0.18396,61021003776.0,2026-06-19
AARTIPHARM,AARTIPHARM.NS,36.47609,2.9956248,0.08492,0.15817461064774924,37.359,0.033,-0.308,-0.35864823233658144,0.175,0.096020006,63623610368.0,2026-06-19
AEROFLEX,AEROFLEX.NS,116.38695,14.4754,0.14062999,0.21954055243871085,1.988,0.372,0.564,0.05750405655562242,0.17672001,0.12564999,66072752128.0,2026-06-19
TIIL,TIIL.NS,20.739124,3.1444132,0.15108,0.20204842808467863,40.163,0.013,0.154,0.11365648361531111,0.14975001,0.10341,59228151808.0,2026-06-19
DCBBANK,DCBBANK.NS,8.0893955,0.90930593,0.11968,,,0.124,0.133,0.18887769534206345,0.34235,0.24443,59455496192.0,2026-06-19
VMART,VMART.NS,66.57558,6.2053757,0.14081,0.32418270503706137,100.682,0.245,-0.358,1.7091981647367271,0.026919998,0.03272,62015619072.0,2026-06-19
FEDFINA,FEDFINA.NS,17.021906,1.9848782,0.12555,,467.341,0.186,0.385,0.5258903987920774,0.38526002,0.27889,58202824704.0,2026-06-19
SURYAROSNI,SURYAROSNI.NS,20.0586,2.1813834,0.112110004,0.1778827228004613,3.031,0.008,-0.246,-0.17538949798038084,0.05617,0.0379,57356021760.0,2026-06-19
PTC,PTC.NS,9.183773,0.92963654,0.103769995,0.11391498630363586,25.059,0.289,-0.7,-0.32726464870869204,0.04679,0.03611,55619960832.0,2026-06-19
