Date,Regime,Close,DMA200,VOL20,BREADTH_SCORE
2020-04-17,SIDEWAYS,,,,61.47
2020-04-17,SIDEWAYS,9266.75,,,61.47
2020-04-20,SIDEWAYS,9261.849609375,,,61.47
2020-04-20,SIDEWAYS,,,,61.47
2020-04-21,SIDEWAYS,8981.4501953125,,,61.47
2020-04-21,SIDEWAYS,,,,61.47
2020-04-22,SIDEWAYS,,,,61.47
2020-04-22,SIDEWAYS,9187.2998046875,,,61.47
2020-04-23,SIDEWAYS,9313.900390625,,,61.47
2020-04-23,SIDEWAYS,,,,61.47
2020-04-24,SIDEWAYS,,,,61.47
2020-04-24,SIDEWAYS,9154.400390625,,,61.47
2020-04-27,SIDEWAYS,,,,61.47
2020-04-27,SIDEWAYS,9282.2998046875,,,61.47
2020-04-28,SIDEWAYS,,,,61.47
2020-04-28,SIDEWAYS,9380.900390625,,,61.47
2020-04-29,SIDEWAYS,,,,61.47
2020-04-29,SIDEWAYS,9553.349609375,,,61.47
2020-04-30,SIDEWAYS,,,,61.47
2020-04-30,SIDEWAYS,9859.900390625,,,61.47
2020-05-04,SIDEWAYS,9293.5,,,61.47
2020-05-04,SIDEWAYS,,,,61.47
2020-05-05,SIDEWAYS,9205.599609375,,,61.47
2020-05-05,SIDEWAYS,,,,61.47
2020-05-06,SIDEWAYS,,,,61.47
2020-05-06,SIDEWAYS,9270.900390625,,,61.47
2020-05-07,SIDEWAYS,9199.0498046875,,,61.47
2020-05-07,SIDEWAYS,,,,61.47
2020-05-08,SIDEWAYS,9251.5,,,61.47
2020-05-08,SIDEWAYS,,,,61.47
2020-05-11,SIDEWAYS,9239.2001953125,,,61.47
2020-05-11,SIDEWAYS,,,,61.47
2020-05-12,SIDEWAYS,,,,61.47
2020-05-12,SIDEWAYS,9196.5498046875,,,61.47
2020-05-13,SIDEWAYS,,,,61.47
2020-05-13,SIDEWAYS,9383.5498046875,,,61.47
2020-05-14,SIDEWAYS,9142.75,,,61.47
2020-05-14,SIDEWAYS,,,,61.47
2020-05-15,SIDEWAYS,,,,61.47
2020-05-15,SIDEWAYS,9136.849609375,,,61.47
2020-05-18,SIDEWAYS,,,,61.47
2020-05-18,SIDEWAYS,8823.25,,,61.47
2020-05-19,SIDEWAYS,8879.099609375,,,61.47
2020-05-19,SIDEWAYS,,,,61.47
2020-05-20,SIDEWAYS,9066.5498046875,,,61.47
2020-05-20,SIDEWAYS,,,,61.47
2020-05-21,SIDEWAYS,9106.25,,,61.47
2020-05-21,SIDEWAYS,,,,61.47
2020-05-22,SIDEWAYS,9039.25,,,61.47
2020-05-22,SIDEWAYS,,,,61.47
2020-05-26,SIDEWAYS,,,,61.47
2020-05-26,SIDEWAYS,9029.0498046875,,,61.47
2020-05-27,SIDEWAYS,9314.9501953125,,,61.47
2020-05-27,SIDEWAYS,,,,61.47
2020-05-28,SIDEWAYS,9490.099609375,,,61.47
2020-05-28,SIDEWAYS,,,,61.47
2020-05-29,SIDEWAYS,9580.2998046875,,,61.47
2020-05-29,SIDEWAYS,,,,61.47
2020-06-01,SIDEWAYS,9826.150390625,,,61.47
2020-06-01,SIDEWAYS,,,,61.47
2020-06-02,SIDEWAYS,9979.099609375,,,61.47
2020-06-02,SIDEWAYS,,,,61.47
2020-06-03,SIDEWAYS,,,,61.47
2020-06-03,SIDEWAYS,10061.5498046875,,,61.47
2020-06-04,SIDEWAYS,,,,61.47
2020-06-04,SIDEWAYS,10029.099609375,,,61.47
2020-06-05,SIDEWAYS,,,,61.47
2020-06-05,SIDEWAYS,10142.150390625,,,61.47
2020-06-08,SIDEWAYS,,,,61.47
2020-06-08,SIDEWAYS,10167.4501953125,,,61.47
2020-06-09,SIDEWAYS,10046.650390625,,,61.47
2020-06-09,SIDEWAYS,,,,61.47
2020-06-10,SIDEWAYS,10116.150390625,,,61.47
2020-06-10,SIDEWAYS,,,,61.47
2020-06-11,SIDEWAYS,9902.0,,,61.47
2020-06-11,SIDEWAYS,,,,61.47
2020-06-12,SIDEWAYS,,,,61.47
2020-06-12,SIDEWAYS,9972.900390625,,,61.47
2020-06-15,SIDEWAYS,,,,61.47
2020-06-15,SIDEWAYS,9813.7001953125,,,61.47
2020-06-16,SIDEWAYS,,,,61.47
2020-06-16,SIDEWAYS,9914.0,,,61.47
2020-06-17,SIDEWAYS,,,,61.47
2020-06-17,SIDEWAYS,9881.150390625,,,61.47
2020-06-18,SIDEWAYS,10091.650390625,,,61.47
2020-06-18,SIDEWAYS,,,,61.47
2020-06-19,SIDEWAYS,10244.400390625,,,61.47
2020-06-19,SIDEWAYS,,,,61.47
2020-06-22,SIDEWAYS,,,,61.47
2020-06-22,SIDEWAYS,10311.2001953125,,,61.47
2020-06-23,SIDEWAYS,,,,61.47
2020-06-23,SIDEWAYS,10471.0,,,61.47
2020-06-24,SIDEWAYS,10305.2998046875,,,61.47
2020-06-24,SIDEWAYS,,,,61.47
2020-06-25,SIDEWAYS,,,,61.47
2020-06-25,SIDEWAYS,10288.900390625,,,61.47
2020-06-26,SIDEWAYS,,,,61.47
2020-06-26,SIDEWAYS,10383.0,,,61.47
2020-06-29,SIDEWAYS,10312.400390625,,,61.47
2020-06-29,SIDEWAYS,,,,61.47
2020-06-30,SIDEWAYS,,,,61.47
2020-06-30,SIDEWAYS,10302.099609375,,,61.47
2020-07-01,SIDEWAYS,,,,61.47
2020-07-01,SIDEWAYS,10430.0498046875,,,61.47
2020-07-02,SIDEWAYS,10551.7001953125,,,61.47
2020-07-02,SIDEWAYS,,,,61.47
2020-07-03,SIDEWAYS,,,,61.47
2020-07-03,SIDEWAYS,10607.349609375,,,61.47
2020-07-06,SIDEWAYS,,,,61.47
2020-07-06,SIDEWAYS,10763.650390625,,,61.47
2020-07-07,SIDEWAYS,,,,61.47
2020-07-07,SIDEWAYS,10799.650390625,,,61.47
2020-07-08,SIDEWAYS,10705.75,,,61.47
2020-07-08,SIDEWAYS,,,,61.47
2020-07-09,SIDEWAYS,,,,61.47
2020-07-09,SIDEWAYS,10813.4501953125,,,61.47
2020-07-10,SIDEWAYS,,,,61.47
2020-07-10,SIDEWAYS,10768.0498046875,,,61.47
2020-07-13,SIDEWAYS,,,,61.47
2020-07-13,SIDEWAYS,10802.7001953125,,,61.47
2020-07-14,SIDEWAYS,,,,61.47
2020-07-14,SIDEWAYS,10607.349609375,,,61.47
2020-07-15,SIDEWAYS,10618.2001953125,,,61.47
2020-07-15,SIDEWAYS,,,,61.47
2020-07-16,SIDEWAYS,,,,61.47
2020-07-16,SIDEWAYS,10739.9501953125,,,61.47
2020-07-17,SIDEWAYS,10901.7001953125,,,61.47
2020-07-17,SIDEWAYS,,,,61.47
2020-07-20,SIDEWAYS,11022.2001953125,,,61.47
2020-07-20,SIDEWAYS,,,,61.47
2020-07-21,SIDEWAYS,11162.25,,,61.47
2020-07-21,SIDEWAYS,,,,61.47
2020-07-22,SIDEWAYS,11132.599609375,,,61.47
2020-07-22,SIDEWAYS,,,,61.47
2020-07-23,SIDEWAYS,,,,61.47
2020-07-23,SIDEWAYS,11215.4501953125,,,61.47
2020-07-24,SIDEWAYS,,,,61.47
2020-07-24,SIDEWAYS,11194.150390625,,,61.47
2020-07-27,SIDEWAYS,,,,61.47
2020-07-27,SIDEWAYS,11131.7998046875,,,61.47
2020-07-28,SIDEWAYS,,,,61.47
2020-07-28,SIDEWAYS,11300.5498046875,,,61.47
2020-07-29,SIDEWAYS,,,,61.47
2020-07-29,SIDEWAYS,11202.849609375,,,61.47
2020-07-30,SIDEWAYS,11102.150390625,,,61.47
2020-07-30,SIDEWAYS,,,,61.47
2020-07-31,SIDEWAYS,,,,61.47
2020-07-31,SIDEWAYS,11073.4501953125,,,61.47
2020-08-03,SIDEWAYS,10891.599609375,,,61.47
2020-08-03,SIDEWAYS,,,,61.47
2020-08-04,SIDEWAYS,11095.25,,,61.47
2020-08-04,SIDEWAYS,,,,61.47
2020-08-05,SIDEWAYS,11101.650390625,,,61.47
2020-08-05,SIDEWAYS,,,,61.47
2020-08-06,SIDEWAYS,,,,61.47
2020-08-06,SIDEWAYS,11200.150390625,,,61.47
2020-08-07,SIDEWAYS,,,,61.47
2020-08-07,SIDEWAYS,11214.0498046875,,,61.47
2020-08-10,SIDEWAYS,11270.150390625,,,61.47
2020-08-10,SIDEWAYS,,,,61.47
2020-08-11,SIDEWAYS,11322.5,,,61.47
2020-08-11,SIDEWAYS,,,,61.47
2020-08-12,SIDEWAYS,,,,61.47
2020-08-12,SIDEWAYS,11308.400390625,,,61.47
2020-08-13,SIDEWAYS,11300.4501953125,,,61.47
2020-08-13,SIDEWAYS,,,,61.47
2020-08-14,SIDEWAYS,11178.400390625,,,61.47
2020-08-14,SIDEWAYS,,,,61.47
2020-08-17,SIDEWAYS,,,,61.47
2020-08-17,SIDEWAYS,11247.099609375,,,61.47
2020-08-18,SIDEWAYS,11385.349609375,,,61.47
2020-08-18,SIDEWAYS,,,,61.47
2020-08-19,SIDEWAYS,,,,61.47
2020-08-19,SIDEWAYS,11408.400390625,,,61.47
2020-08-20,SIDEWAYS,11312.2001953125,,,61.47
2020-08-20,SIDEWAYS,,,,61.47
2020-08-21,SIDEWAYS,11371.599609375,,,61.47
2020-08-21,SIDEWAYS,,,,61.47
2020-08-24,SIDEWAYS,11466.4501953125,,,61.47
2020-08-24,SIDEWAYS,,,,61.47
2020-08-25,SIDEWAYS,11472.25,,,61.47
2020-08-25,SIDEWAYS,,,,61.47
2020-08-26,SIDEWAYS,,,,61.47
2020-08-26,SIDEWAYS,11549.599609375,,,61.47
2020-08-27,SIDEWAYS,11559.25,,,61.47
2020-08-27,SIDEWAYS,,,,61.47
2020-08-28,SIDEWAYS,11647.599609375,,,61.47
2020-08-28,SIDEWAYS,,,,61.47
2020-08-31,SIDEWAYS,11387.5,,,61.47
2020-08-31,SIDEWAYS,,,,61.47
2020-09-01,SIDEWAYS,,,,61.47
2020-09-01,SIDEWAYS,11470.25,,,61.47
2020-09-02,SIDEWAYS,,,,61.47
2020-09-02,SIDEWAYS,11535.0,,,61.47
2020-09-03,SIDEWAYS,11527.4501953125,,,61.47
2020-09-03,SIDEWAYS,,,,61.47
2020-09-04,SIDEWAYS,,,,61.47
2020-09-04,SIDEWAYS,11333.849609375,,,61.47
2020-09-07,SIDEWAYS,,,,61.47
2020-09-07,SIDEWAYS,11355.0498046875,,,61.47
2020-09-08,SIDEWAYS,,,,61.47
2020-09-08,SIDEWAYS,11317.349609375,,,61.47
2020-09-09,SIDEWAYS,11278.0,,,61.47
2020-09-09,SIDEWAYS,,,,61.47
2020-09-10,SIDEWAYS,11449.25,,,61.47
2020-09-10,SIDEWAYS,,,,61.47
2020-09-11,SIDEWAYS,11464.4501953125,,,61.47
2020-09-11,SIDEWAYS,,,,61.47
2020-09-14,SIDEWAYS,11440.0498046875,,,61.47
2020-09-14,SIDEWAYS,,,,61.47
2020-09-15,SIDEWAYS,11521.7998046875,,,61.47
2020-09-15,SIDEWAYS,,,,61.47
2020-09-16,SIDEWAYS,11604.5498046875,,,61.47
2020-09-16,SIDEWAYS,,,,61.47
2020-09-17,SIDEWAYS,11516.099609375,,,61.47
2020-09-17,SIDEWAYS,,,,61.47
2020-09-18,SIDEWAYS,,,,61.47
2020-09-18,SIDEWAYS,11504.9501953125,,,61.47
2020-09-21,SIDEWAYS,11250.5498046875,,,61.47
2020-09-21,SIDEWAYS,,,,61.47
2020-09-22,SIDEWAYS,11153.650390625,,,61.47
2020-09-22,SIDEWAYS,,,,61.47
2020-09-23,SIDEWAYS,11131.849609375,,,61.47
2020-09-23,SIDEWAYS,,,,61.47
2020-09-24,SIDEWAYS,,,,61.47
2020-09-24,SIDEWAYS,10805.5498046875,,,61.47
2020-09-25,SIDEWAYS,,,,61.47
2020-09-25,SIDEWAYS,11050.25,,,61.47
2020-09-28,SIDEWAYS,,,,61.47
2020-09-28,SIDEWAYS,11227.5498046875,,,61.47
2020-09-29,SIDEWAYS,,,,61.47
2020-09-29,SIDEWAYS,11222.400390625,,,61.47
2020-09-30,SIDEWAYS,,,,61.47
2020-09-30,SIDEWAYS,11247.5498046875,,,61.47
2020-10-01,SIDEWAYS,,,,61.47
2020-10-01,SIDEWAYS,11416.9501953125,,,61.47
2020-10-05,SIDEWAYS,,,,61.47
2020-10-05,SIDEWAYS,11503.349609375,,,61.47
2020-10-06,SIDEWAYS,,,,61.47
2020-10-06,SIDEWAYS,11662.400390625,,,61.47
2020-10-07,SIDEWAYS,,,,61.47
2020-10-07,SIDEWAYS,11738.849609375,,,61.47
2020-10-08,SIDEWAYS,11834.599609375,,,61.47
2020-10-08,SIDEWAYS,,,,61.47
2020-10-09,SIDEWAYS,11914.2001953125,,,61.47
2020-10-09,SIDEWAYS,,,,61.47
2020-10-12,SIDEWAYS,,,,61.47
2020-10-12,SIDEWAYS,11930.9501953125,,,61.47
2020-10-13,SIDEWAYS,,,,61.47
2020-10-13,SIDEWAYS,11934.5,,,61.47
2020-10-14,SIDEWAYS,11971.0498046875,,,61.47
2020-10-14,SIDEWAYS,,,,61.47
2020-10-15,SIDEWAYS,,,,61.47
2020-10-15,SIDEWAYS,11680.349609375,,,61.47
2020-10-16,SIDEWAYS,11762.4501953125,,,61.47
2020-10-16,SIDEWAYS,,,,61.47
2020-10-19,SIDEWAYS,11873.0498046875,,,61.47
2020-10-19,SIDEWAYS,,,,61.47
2020-10-20,SIDEWAYS,11896.7998046875,,,61.47
2020-10-20,SIDEWAYS,,,,61.47
2020-10-21,SIDEWAYS,,,,61.47
2020-10-21,SIDEWAYS,11937.650390625,,,61.47
2020-10-22,SIDEWAYS,,,,61.47
2020-10-22,SIDEWAYS,11896.4501953125,,,61.47
2020-10-23,SIDEWAYS,,,,61.47
2020-10-23,SIDEWAYS,11930.349609375,,,61.47
2020-10-26,SIDEWAYS,,,,61.47
2020-10-26,SIDEWAYS,11767.75,,,61.47
2020-10-27,SIDEWAYS,,,,61.47
2020-10-27,SIDEWAYS,11889.400390625,,,61.47
2020-10-28,SIDEWAYS,11729.599609375,,,61.47
2020-10-28,SIDEWAYS,,,,61.47
2020-10-29,SIDEWAYS,11670.7998046875,,,61.47
2020-10-29,SIDEWAYS,,,,61.47
2020-10-30,SIDEWAYS,,,,61.47
2020-10-30,SIDEWAYS,11642.400390625,,,61.47
2020-11-02,SIDEWAYS,,,,61.47
2020-11-02,SIDEWAYS,11669.150390625,,,61.47
2020-11-03,SIDEWAYS,11813.5,,,61.47
2020-11-03,SIDEWAYS,,,,61.47
2020-11-04,SIDEWAYS,,,,61.47
2020-11-04,SIDEWAYS,11908.5,,,61.47
2020-11-05,SIDEWAYS,12120.2998046875,,,61.47
2020-11-05,SIDEWAYS,,,,61.47
2020-11-06,SIDEWAYS,12263.5498046875,,,61.47
2020-11-06,SIDEWAYS,,,,61.47
2020-11-09,SIDEWAYS,,,,61.47
2020-11-09,SIDEWAYS,12461.0498046875,,,61.47
2020-11-10,SIDEWAYS,,,,61.47
2020-11-10,SIDEWAYS,12631.099609375,,,61.47
2020-11-11,SIDEWAYS,12749.150390625,,,61.47
2020-11-11,SIDEWAYS,,,,61.47
2020-11-12,SIDEWAYS,12690.7998046875,,,61.47
2020-11-12,SIDEWAYS,,,,61.47
2020-11-13,SIDEWAYS,,,,61.47
2020-11-13,SIDEWAYS,12719.9501953125,,,61.47
2020-11-17,SIDEWAYS,12874.2001953125,,,61.47
2020-11-17,SIDEWAYS,,,,61.47
2020-11-18,SIDEWAYS,12938.25,,,61.47
2020-11-18,SIDEWAYS,,,,61.47
2020-11-19,SIDEWAYS,,,,61.47
2020-11-19,SIDEWAYS,12771.7001953125,,,61.47
2020-11-20,SIDEWAYS,12859.0498046875,,,61.47
2020-11-20,SIDEWAYS,,,,61.47
2020-11-23,SIDEWAYS,12926.4501953125,,,61.47
2020-11-23,SIDEWAYS,,,,61.47
2020-11-24,SIDEWAYS,,,,61.47
2020-11-24,SIDEWAYS,13055.150390625,,,61.47
2020-11-25,SIDEWAYS,12858.400390625,,,61.47
2020-11-25,SIDEWAYS,,,,61.47
2020-11-26,SIDEWAYS,12987.0,,,61.47
2020-11-26,SIDEWAYS,,,,61.47
2020-11-27,SIDEWAYS,,,,61.47
2020-11-27,SIDEWAYS,12968.9501953125,,,61.47
2020-12-01,SIDEWAYS,13109.0498046875,,,61.47
2020-12-01,SIDEWAYS,,,,61.47
2020-12-02,SIDEWAYS,,,,61.47
2020-12-02,SIDEWAYS,13113.75,,,61.47
2020-12-03,SIDEWAYS,,,,61.47
2020-12-03,SIDEWAYS,13133.900390625,,,61.47
2020-12-04,SIDEWAYS,,,,61.47
2020-12-04,SIDEWAYS,13258.5498046875,,,61.47
2020-12-07,SIDEWAYS,,,,61.47
2020-12-07,SIDEWAYS,13355.75,,,61.47
2020-12-08,SIDEWAYS,13392.9501953125,,,61.47
2020-12-08,SIDEWAYS,,,,61.47
2020-12-09,SIDEWAYS,13529.099609375,,,61.47
2020-12-09,SIDEWAYS,,,,61.47
2020-12-10,SIDEWAYS,13478.2998046875,,,61.47
2020-12-10,SIDEWAYS,,,,61.47
2020-12-11,SIDEWAYS,13513.849609375,,,61.47
2020-12-11,SIDEWAYS,,,,61.47
2020-12-14,SIDEWAYS,13558.150390625,,,61.47
2020-12-14,SIDEWAYS,,,,61.47
2020-12-15,SIDEWAYS,,,,61.47
2020-12-15,SIDEWAYS,13567.849609375,,,61.47
2020-12-16,SIDEWAYS,,,,61.47
2020-12-16,SIDEWAYS,13682.7001953125,,,61.47
2020-12-17,SIDEWAYS,13740.7001953125,,,61.47
2020-12-17,SIDEWAYS,,,,61.47
2020-12-18,SIDEWAYS,13760.5498046875,,,61.47
2020-12-18,SIDEWAYS,,,,61.47
2020-12-21,SIDEWAYS,,,,61.47
2020-12-21,SIDEWAYS,13328.400390625,,,61.47
2020-12-22,SIDEWAYS,13466.2998046875,,,61.47
2020-12-22,SIDEWAYS,,,,61.47
2020-12-23,SIDEWAYS,,,,61.47
2020-12-23,SIDEWAYS,13601.099609375,,,61.47
2020-12-24,SIDEWAYS,,,,61.47
2020-12-24,SIDEWAYS,13749.25,,,61.47
2020-12-28,SIDEWAYS,,,,61.47
2020-12-28,SIDEWAYS,13873.2001953125,,,61.47
2020-12-29,SIDEWAYS,13932.599609375,,,61.47
2020-12-29,SIDEWAYS,,,,61.47
2020-12-30,SIDEWAYS,13981.9501953125,,,61.47
2020-12-30,SIDEWAYS,,,,61.47
2020-12-31,SIDEWAYS,13981.75,,,61.47
2020-12-31,SIDEWAYS,,,,61.47
2021-01-01,SIDEWAYS,14018.5,,,61.47
2021-01-04,SIDEWAYS,14132.900390625,,,61.47
2021-01-04,SIDEWAYS,,,,61.47
2021-01-05,SIDEWAYS,,,,61.47
2021-01-05,SIDEWAYS,14199.5,,,61.47
2021-01-06,SIDEWAYS,,,,61.47
2021-01-06,SIDEWAYS,14146.25,,,61.47
2021-01-07,SIDEWAYS,,,,61.47
2021-01-07,SIDEWAYS,14137.349609375,,,61.47
2021-01-08,SIDEWAYS,,,,61.47
2021-01-08,SIDEWAYS,14347.25,,,61.47
2021-01-11,SIDEWAYS,14484.75,,,61.47
2021-01-11,SIDEWAYS,,,,61.47
2021-01-12,SIDEWAYS,,,,61.47
2021-01-12,SIDEWAYS,14563.4501953125,,,61.47
2021-01-13,SIDEWAYS,14564.849609375,,,61.47
2021-01-13,SIDEWAYS,,,,61.47
2021-01-14,SIDEWAYS,14595.599609375,,,61.47
2021-01-14,SIDEWAYS,,,,61.47
2021-01-15,SIDEWAYS,,,,61.47
2021-01-15,SIDEWAYS,14433.7001953125,,,61.47
2021-01-18,SIDEWAYS,14281.2998046875,,,61.47
2021-01-18,SIDEWAYS,,,,61.47
2021-01-19,SIDEWAYS,,,,61.47
2021-01-19,SIDEWAYS,14521.150390625,,,61.47
2021-01-20,SIDEWAYS,14644.7001953125,,,61.47
2021-01-20,SIDEWAYS,,,,61.47
2021-01-21,SIDEWAYS,14590.349609375,,,61.47
2021-01-21,SIDEWAYS,,,,61.47
2021-01-22,SIDEWAYS,14371.900390625,,,61.47
2021-01-25,SIDEWAYS,14238.900390625,,,61.47
2021-01-25,SIDEWAYS,,,,61.47
2021-01-27,SIDEWAYS,,,,61.47
2021-01-27,SIDEWAYS,13967.5,,,61.47
2021-01-28,SIDEWAYS,13817.5498046875,,,61.47
2021-01-28,SIDEWAYS,,,,61.47
2021-01-29,SIDEWAYS,13634.599609375,,,61.47
2021-01-29,SIDEWAYS,,,,61.47
2021-02-01,SIDEWAYS,,,,61.47
2021-02-01,SIDEWAYS,14281.2001953125,,,61.47
2021-02-02,SIDEWAYS,,,,61.47
2021-02-02,SIDEWAYS,14647.849609375,,,61.47
2021-02-03,SIDEWAYS,14789.9501953125,,,61.47
2021-02-03,SIDEWAYS,,,,61.47
2021-02-04,SIDEWAYS,,,,61.47
2021-02-04,SIDEWAYS,14895.650390625,,,61.47
2021-02-05,SIDEWAYS,14924.25,,,61.47
2021-02-05,SIDEWAYS,,,,61.47
2021-02-08,SIDEWAYS,,,,61.47
2021-02-08,SIDEWAYS,15115.7998046875,,,61.47
2021-02-09,SIDEWAYS,,,,61.47
2021-02-09,SIDEWAYS,15109.2998046875,,,61.47
2021-02-10,SIDEWAYS,,,,61.47
2021-02-10,SIDEWAYS,15106.5,,,61.47
2021-02-11,SIDEWAYS,15173.2998046875,,,61.47
2021-02-11,SIDEWAYS,,,,61.47
2021-02-12,SIDEWAYS,,,,61.47
2021-02-12,SIDEWAYS,15163.2998046875,,,61.47
2021-02-15,SIDEWAYS,15314.7001953125,,,61.47
2021-02-16,SIDEWAYS,15313.4501953125,,,61.47
2021-02-16,SIDEWAYS,,,,61.47
2021-02-17,SIDEWAYS,15208.900390625,,,61.47
2021-02-18,SIDEWAYS,15118.9501953125,,,61.47
2021-02-18,SIDEWAYS,,,,61.47
2021-02-19,SIDEWAYS,14981.75,,,61.47
2021-02-19,SIDEWAYS,,,,61.47
2021-02-22,SIDEWAYS,,,,61.47
2021-02-22,SIDEWAYS,14675.7001953125,,,61.47
2021-02-23,SIDEWAYS,,,,61.47
2021-02-23,SIDEWAYS,14707.7998046875,,,61.47
2021-02-24,SIDEWAYS,,,,61.47
2021-02-24,SIDEWAYS,14982.0,,,61.47
2021-02-25,SIDEWAYS,15097.349609375,,,61.47
2021-02-25,SIDEWAYS,,,,61.47
2021-02-26,SIDEWAYS,14529.150390625,,,61.47
2021-02-26,SIDEWAYS,,,,61.47
2021-03-01,SIDEWAYS,14761.5498046875,,,61.47
2021-03-01,SIDEWAYS,,,,61.47
2021-03-02,SIDEWAYS,14919.099609375,,,61.47
2021-03-02,SIDEWAYS,,,,61.47
2021-03-03,SIDEWAYS,15245.599609375,,,61.47
2021-03-03,SIDEWAYS,,,,61.47
2021-03-04,SIDEWAYS,15080.75,,,61.47
2021-03-04,SIDEWAYS,,,,61.47
2021-03-05,SIDEWAYS,14938.099609375,,,61.47
2021-03-05,SIDEWAYS,,,,61.47
2021-03-08,SIDEWAYS,14956.2001953125,,,61.47
2021-03-08,SIDEWAYS,,,,61.47
2021-03-09,SIDEWAYS,,,,61.47
2021-03-09,SIDEWAYS,15098.400390625,,,61.47
2021-03-10,SIDEWAYS,,,,61.47
2021-03-10,SIDEWAYS,15174.7998046875,,,61.47
2021-03-12,SIDEWAYS,15030.9501953125,,,61.47
2021-03-12,SIDEWAYS,,,,61.47
2021-03-15,SIDEWAYS,14929.5,,,61.47
2021-03-15,SIDEWAYS,,,,61.47
2021-03-16,SIDEWAYS,14910.4501953125,,,61.47
2021-03-16,SIDEWAYS,,,,61.47
2021-03-17,SIDEWAYS,,,,61.47
2021-03-17,SIDEWAYS,14721.2998046875,,,61.47
2021-03-18,SIDEWAYS,,,,61.47
2021-03-18,SIDEWAYS,14557.849609375,,,61.47
2021-03-19,SIDEWAYS,,,,61.47
2021-03-19,SIDEWAYS,14744.0,,,61.47
2021-03-22,SIDEWAYS,14736.400390625,,,61.47
2021-03-22,SIDEWAYS,,,,61.47
2021-03-23,SIDEWAYS,,,,61.47
2021-03-23,SIDEWAYS,14814.75,,,61.47
2021-03-24,SIDEWAYS,14549.400390625,,,61.47
2021-03-24,SIDEWAYS,,,,61.47
2021-03-25,SIDEWAYS,14324.900390625,,,61.47
2021-03-25,SIDEWAYS,,,,61.47
2021-03-26,SIDEWAYS,,,,61.47
2021-03-26,SIDEWAYS,14507.2998046875,,,61.47
2021-03-30,SIDEWAYS,,,,61.47
2021-03-30,SIDEWAYS,14845.099609375,,,61.47
2021-03-31,SIDEWAYS,,,,61.47
2021-03-31,SIDEWAYS,14690.7001953125,,,61.47
2021-04-01,SIDEWAYS,,,,61.47
2021-04-01,SIDEWAYS,14867.349609375,,,61.47
2021-04-05,SIDEWAYS,14637.7998046875,,,61.47
2021-04-05,SIDEWAYS,,,,61.47
2021-04-06,SIDEWAYS,14683.5,,,61.47
2021-04-06,SIDEWAYS,,,,61.47
2021-04-07,SIDEWAYS,14819.0498046875,,,61.47
2021-04-07,SIDEWAYS,,,,61.47
2021-04-08,SIDEWAYS,14873.7998046875,,,61.47
2021-04-08,SIDEWAYS,,,,61.47
2021-04-09,SIDEWAYS,,,,61.47
2021-04-09,SIDEWAYS,14834.849609375,,,61.47
2021-04-12,SIDEWAYS,,,,61.47
2021-04-12,SIDEWAYS,14310.7998046875,,,61.47
2021-04-13,SIDEWAYS,14504.7998046875,,,61.47
2021-04-13,SIDEWAYS,,,,61.47
2021-04-15,SIDEWAYS,14581.4501953125,,,61.47
2021-04-15,SIDEWAYS,,,,61.47
2021-04-16,SIDEWAYS,,,,61.47
2021-04-16,SIDEWAYS,14617.849609375,,,61.47
2021-04-19,SIDEWAYS,,,,61.47
2021-04-19,SIDEWAYS,14359.4501953125,,,61.47
2021-04-20,SIDEWAYS,,,,61.47
2021-04-20,SIDEWAYS,14296.400390625,,,61.47
2021-04-22,SIDEWAYS,14406.150390625,,,61.47
2021-04-22,SIDEWAYS,,,,61.47
2021-04-23,SIDEWAYS,,,,61.47
2021-04-23,SIDEWAYS,14341.349609375,,,61.47
2021-04-26,SIDEWAYS,,,,61.47
2021-04-26,SIDEWAYS,14485.0,,,61.47
2021-04-27,SIDEWAYS,14653.0498046875,,,61.47
2021-04-27,SIDEWAYS,,,,61.47
2021-04-28,SIDEWAYS,14864.5498046875,,,61.47
2021-04-28,SIDEWAYS,,,,61.47
2021-04-29,SIDEWAYS,14894.900390625,,,61.47
2021-04-29,SIDEWAYS,,,,61.47
2021-04-30,SIDEWAYS,14631.099609375,,,61.47
2021-04-30,SIDEWAYS,,,,61.47
2021-05-03,SIDEWAYS,14634.150390625,,,61.47
2021-05-03,SIDEWAYS,,,,61.47
2021-05-04,SIDEWAYS,14496.5,,,61.47
2021-05-04,SIDEWAYS,,,,61.47
2021-05-05,SIDEWAYS,14617.849609375,,,61.47
2021-05-06,SIDEWAYS,14724.7998046875,,,61.47
2021-05-06,SIDEWAYS,,,,61.47
2021-05-07,SIDEWAYS,14823.150390625,,,61.47
2021-05-07,SIDEWAYS,,,,61.47
2021-05-10,SIDEWAYS,14942.349609375,,,61.47
2021-05-10,SIDEWAYS,,,,61.47
2021-05-11,SIDEWAYS,14850.75,,,61.47
2021-05-12,SIDEWAYS,14696.5,,,61.47
2021-05-12,SIDEWAYS,,,,61.47
2021-05-14,SIDEWAYS,,,,61.47
2021-05-14,SIDEWAYS,14677.7998046875,,,61.47
2021-05-17,SIDEWAYS,,,,61.47
2021-05-17,SIDEWAYS,14923.150390625,,,61.47
2021-05-18,SIDEWAYS,15108.099609375,,,61.47
2021-05-18,SIDEWAYS,,,,61.47
2021-05-19,SIDEWAYS,,,,61.47
2021-05-19,SIDEWAYS,15030.150390625,,,61.47
