Terminal_Value,CAGR,Max_Drawdown
1174857.84253535,0.032754424047507724,-0.3750712089725753
3376133.3605703474,0.2755101493197638,-0.1377094114959847
1626866.108622552,0.10222526692533385,-0.25005966832355264
2655614.82803386,0.21571847601691885,-0.18065327734583403
2006748.2202890026,0.14947247786508022,-0.3301559842148417
2155969.3009872963,0.16608045081232303,-0.14426837056434672
1939106.2231794335,0.14161671801239994,-0.2824429501730509
2359076.064706313,0.18726697830475403,-0.23310898197029217
2078682.8621353367,0.15759767834264382,-0.22248837706562896
5378491.16508244,0.4000130758220941,-0.1892216497315482
1857450.4724772773,0.13183585714289459,-0.23270076509888393
4242235.467753298,0.33511585739636685,-0.1377094114959847
2413574.306119372,0.19270251429399265,-0.21856972645568729
1630685.992126272,0.10274238671418168,-0.28411868620478964
